GeneID:101732381,XM_031906366.1,XP_031762226.1,LOC101732381,A0A8J1K0H9,LOC101732381
GeneID:100127628,XM_031906870.1,XP_031762730.1,cyp2a6.2,A0A8J1K0I9,cyp2a6.2
GeneID:100127790,XM_031906875.1,XP_031762735.1,btnl8,A0A8J1K0J5,btnl8
GeneID:100170418,XM_031906386.1,XP_031762246.1,washc2a,A0A8J1K0K3,washc2a
GeneID:100145689,NM_001127063.1,NP_001120535.1,cog4,B1WAP4,cog4
GeneID:100145693,NM_001127067.1,NP_001120539.1,lbr,B1WAQ1,lbr
GeneID:100144695,NM_001123453.1,NP_001116925.1,arnt,B1WAV1,arnt
GeneID:100144741,NM_001123489.1,NP_001116961.1,phtf1,B1WB00,phtf1
GeneID:100145733,NM_001127107.1,NP_001120579.1,smoc1,B1WB02,smoc1
GeneID:100145738,NM_001127112.1,NP_001120584.1,aasdhppt,B1WB10,aasdhppt
GeneID:100145761,XM_031893986.1,XP_031749846.1,rapgefl1,B1WB73,rapgefl1
GeneID:100492179,XM_031891017.1,XP_031746877.1,zfyve26,F6PZZ2,zfyve26
GeneID:100495532,XM_018093513.2,XP_017949002.1,nfat5,F6VKJ6,nfat5
GeneID:733886,XM_012960027.3,XP_012815481.1,frmd4a,F6Z5R2,frmd4a
GeneID:594880,XM_002935532.2,XP_002935578.1,tgm3l.8,F6Z5W7,tgm3l.7
GeneID:100487517,XM_031896570.1,XP_031752430.1,synj1,F6ZWT4,synj1
GeneID:100487643,XM_018090013.2,XP_017945502.1,LOC100487643,L7N2H2,LOC100488279
GeneID:100485713,XM_012958731.3,XP_012814185.1,kif21a,L7N2K5,kif21a
GeneID:100494227,XM_002935611.4,XP_002935657.2,LOC100494227,L7N2L9,crp
GeneID:780009,NM_001079086.1,NP_001072554.1,cabp4,Q0P4I0,cabp4
GeneID:780006,NM_001079083.1,NP_001072551.1,b3glct,Q0P4I4,b3glct
GeneID:780004,NM_001079081.1,NP_001072549.1,pgap4,Q0P4I7,pgap4
GeneID:780000,NM_001079077.1,NP_001072545.1,cenpu,Q0P4J4,cenpu
GeneID:779930,NM_001079007.1,NP_001072475.1,pygo2,Q0P4V0,pygo2
GeneID:550039,NM_001017285.2,NP_001017285.1,psap,Q28D55,psap
GeneID:550040,NM_001017286.2,NP_001017286.1,eif2b1,Q28D56,eif2b1
GeneID:550049,XM_012957055.3,XP_012812509.1,rab20,Q28D93,rab20
GeneID:733872,NM_001045611.1,NP_001039076.1,znf674,Q28D94,znf674
GeneID:100491794,XM_002939556.4,XP_002939602.2,pgd,A0A6I8QLA7,pgd
GeneID:100491898,XM_031906037.1,XP_031761897.1,kcnma1,A0A6I8QLB0,kcnma1
GeneID:100492824,XM_002932727.5,XP_002932773.2,colq,A0A6I8QLF6,colq
GeneID:100496369,XM_018094779.2,XP_017950268.2,c10orf67,A0A6I8S0C5,c10orf67
GeneID:100497730,XM_002933006.5,XP_002933052.2,mcf2l,A0A6I8S0F6,mcf2l
GeneID:100494087,XM_031901970.1,XP_031757830.1,xbg100494087,A0A6I8S0G9,XB22169522
GeneID:100493673,XM_004912251.4,XP_004912308.1,tbc1d23,A0A6I8S0I7,tbc1d23
GeneID:101732524,XM_012969593.3,XP_012825047.2,lrrc71,A0A6I8SRD4,lrrc71
GeneID:448382,XM_012959653.3,XP_012815107.1,nedd4l,A0A6I8SRD6,nedd4l
GeneID:100491145,XM_031902273.1,XP_031758133.1,fam184a,A0A803JPF4,fam184a
GeneID:100492817,XM_002931548.4,XP_002931594.1,cldn11,A0A803JPF5,cldn11
GeneID:101734087,XM_031900368.1,XP_031756228.1,LOC101734087,A0A803JPN0,LOC101734087
GeneID:100145148,XM_018094539.2,XP_017950028.1,LOC100145148,A0A803JPY8,LOC100145148
GeneID:100495163,XM_031896769.1,XP_031752629.1,LOC100495163,A0A803JQ95,LOC100495163
GeneID:733827,XM_004918613.4,XP_004918670.1,znf281,A0A803K1A1,znf281
GeneID:101734964,XM_031901961.1,XP_031757821.1,LOC101734964,A0A803K1A5,LOC101734964
GeneID:100487213,XM_031892769.1,XP_031748629.1,cobll1,A0A803K1G2,cobll1
GeneID:100379922,XM_012961794.3,XP_012817248.1,urm1,A0A803K1Y9,urm1
GeneID:779565,XM_012964758.3,XP_012820212.1,arc2,A0A803K298,arc3
GeneID:493393,NM_001008030.2,NP_001008031.2,prr5,A0A8J0PES7,prr5
GeneID:493324,NM_001008447.2,NP_001008447.2,btbd17,A0A8J0PF52,btbd17
GeneID:100486719,XM_002932141.5,XP_002932187.2,sim1,A0A8J0QHV5,sim1
GeneID:100485370,XM_002932395.5,XP_002932441.1,kcng3,A0A8J0QHZ4,kcng3
GeneID:780348,NM_001375486.1,NP_001362415.1,pde4dip,A0A8J0QI76,pde4dip
GeneID:100101752,XM_002931527.5,XP_002931573.2,scaf8,A0A8J0QIG2,scaf8
GeneID:100490349,XM_018090295.2,XP_017945784.2,golga3,A0A8J0T0A2,golga3
GeneID:779475,XM_018091329.2,XP_017946818.2,abhd11,A0A8J0T0A9,abhd11
GeneID:549296,XM_012971775.3,XP_012827229.2,stau1,A0A8J0T0B1,stau1
GeneID:394697,XM_018090504.2,XP_017945993.2,folr1,A0A8J0T0C1,folr1
GeneID:549542,XM_012971790.3,XP_012827244.1,rbm39,A0A8J0T0C3,rbm39
GeneID:100491218,XM_018093460.2,XP_017948949.1,nrxn2,A0A8J0T0C4,nrxn2
GeneID:100491218,XM_018093465.2,XP_017948954.1,nrxn2,A0A8J0T0D1,nrxn2
GeneID:100498552,XM_018091400.2,XP_017946889.2,ifnar1,A0A8J0T0D4,ifnar1
GeneID:101730579,XM_018093489.2,XP_017948978.2,nlrc5,A0A8J0T0E0,nlrc5
GeneID:100489732,XM_018093504.2,XP_017948993.1,LOC100489732,A0A8J0T0E5,LOC100489732
GeneID:100036720,XM_018091028.2,XP_017946517.1,gtsf1,A0A8J0T0L2,gtsf1
GeneID:105945166,XM_018089605.2,XP_017945094.1,LOC105945166,A0A8J0T0L6,LOC105945166
GeneID:100145583,XM_018091057.2,XP_017946546.1,pip5k1c,A0A8J0T0M1,pip5k1c
GeneID:100144715,XM_018091071.2,XP_017946560.1,mapk13,A0A8J0T0M6,mapk13
GeneID:100380072,XM_018093699.2,XP_017949188.1,ogg1,A0A8J0T0M7,ogg1
GeneID:100145623,XM_031890218.1,XP_031746078.1,cd99l2,A0A8J1IKX8,cd99l2
GeneID:100170416,XM_031890241.1,XP_031746101.1,cyp2a6.6,A0A8J1IKX9,cyp2a6.6
GeneID:100170556,XM_031890247.1,XP_031746107.1,arhgap4,A0A8J1IKY5,arhgap4
GeneID:100316919,XM_031890259.1,XP_031746119.1,kcnt1,A0A8J1IKZ5,kcnt1
GeneID:100170173,XM_031890238.1,XP_031746098.1,fmn1,A0A8J1IKZ6,fmn1
GeneID:100491448,XM_031890279.1,XP_031746139.1,yjefn3,A0A8J1IL13,yjefn3
GeneID:394811,XM_031890284.1,XP_031746144.1,crat,A0A8J1IL17,crat
GeneID:448746,XM_031890374.1,XP_031746234.1,pip5k1a,A0A8J1IL93,pip5k1a
GeneID:493246,XM_031890377.1,XP_031746237.1,rpl12,A0A8J1IL95,rpl12
GeneID:100135023,XM_031890379.1,XP_031746239.1,camk2d,A0A8J1IL97,camk2d
GeneID:100492944,XM_031890462.1,XP_031746322.1,znf462,A0A8J1ILG7,znf462
GeneID:549823,XM_031890479.1,XP_031746339.1,slc25a21,A0A8J1ILI3,slc25a21
GeneID:100101675,XM_031903667.1,XP_031759527.1,myom1,A0A8J1JNS4,myom1
GeneID:100127561,XM_031902396.1,XP_031758256.1,dock10,A0A8J1JNS5,dock10
GeneID:100127641,XM_031903679.1,XP_031759539.1,ctnnd2,A0A8J1JNS7,ctnnd2
GeneID:100380148,XM_031906745.1,XP_031762605.1,sorbs1,A0A8J1K045,sorbs1
GeneID:105945779,XM_031906236.1,XP_031762096.1,LOC105945779,A0A8J1K048,LOC105945779
GeneID:100170541,XM_031906296.1,XP_031762156.1,ablim1,A0A8J1K0A4,ablim1
GeneID:100170541,XM_031906301.1,XP_031762161.1,ablim1,A0A8J1K0A9,ablim1
GeneID:100036606,XM_031906800.1,XP_031762660.1,usp20,A0A8J1K0B1,usp20
GeneID:100495030,XM_031906306.1,XP_031762166.1,crlf1,A0A8J1K0B4,crlf1
GeneID:100036647,XM_031906805.1,XP_031762665.1,sptan1,A0A8J1K0B6,sptan1
GeneID:100170541,XM_031906311.1,XP_031762171.1,ablim1,A0A8J1K0C0,ablim1
GeneID:100170541,XM_031906316.1,XP_031762176.1,ablim1,A0A8J1K0C5,ablim1
GeneID:100037906,XM_031906815.1,XP_031762675.1,ttc7b,A0A8J1K0C8,ttc7b
GeneID:100145248,XM_031906396.1,XP_031762256.1,il10ra,A0A8J1K0L4,il10ra
GeneID:100494192,XM_031906401.1,XP_031762261.1,klhl26,A0A8J1K0L9,klhl26
GeneID:550088,XM_012963506.3,XP_012818960.1,zbtb5,A4FVD2,zbtb5
GeneID:100329186,NM_001171826.1,NP_001165297.1,nlgn1,D2X2K4,nlgn1
GeneID:100329188,XM_012968133.3,XP_012823587.1,nlgn3,D2X2K6,nlgn3
GeneID:100379725,XM_031898534.1,XP_031754394.1,mrps33,F6UGP6,mrps33
GeneID:100145726,NM_001127100.1,NP_001120572.1,maoa,F6UGR8,maoa
GeneID:100486511,XM_002944371.5,XP_002944417.2,LOC100486511,F6WN42,LOC100486511
GeneID:100145713,XM_012962123.2,XP_012817577.2,ckap5,F6XPW5,ckap5
GeneID:100488105,XM_012952557.3,XP_012808011.1,dock8,F7BK57,dock8
GeneID:100496121,XM_031902152.1,XP_031758012.1,vrk2,F7DPZ4,vrk2
GeneID:549526,XM_031905094.1,XP_031760954.1,nmnat1,F7E1Z3,nmnat1
GeneID:100127708,XM_012959929.2,XP_012815383.2,gxylt1,L7N2Q4,gxylt1
GeneID:116406449,XM_002933288.5,XP_002933334.2,LOC116406449,L7N303,LOC116406449
GeneID:100494633,XM_004913911.4,XP_004913968.3,LOC100494633,L7N325,LOC100494633
GeneID:779938,NM_001079015.1,NP_001072483.1,pcdh10,Q0D2E1,pcdh10
GeneID:779919,NM_001078996.1,NP_001072464.1,atg4b,Q0D2E6,atg4b
GeneID:496656,NM_001078693.1,NP_001072161.1,wipi1,Q0D2E7,wipi1
GeneID:549281,NM_001016527.3,NP_001016527.1,c2orf69,Q0P4L6,c2orf69
GeneID:779927,NM_001079004.1,NP_001072472.1,hps4,Q0P4V6,hps4
GeneID:779631,NM_001078717.2,NP_001072185.1,acaa2,Q0VGV6,acaa2
GeneID:100036595,XM_031903549.1,XP_031759409.1,dao,Q0VGX5,dao
GeneID:780399,NM_001079469.1,NP_001072937.1,ss18,Q0VGY6,ss18
GeneID:549508,NM_001016754.2,NP_001016754.1,LOC549508,Q28CZ4,LOC549508
GeneID:549610,XM_031890471.1,XP_031746331.1,gsn,Q28DN9,gsn
GeneID:733847,NM_001045596.1,NP_001039061.1,kitlg,Q28DP4,kitlg
GeneID:394938,NM_001039728.1,NP_001034817.1,rps6kb1,Q28DP9,rps6kb1
GeneID:549616,NM_001016862.2,NP_001016862.1,ica1,Q28DQ1,ica1
GeneID:548708,NM_001015954.2,NP_001015954.1,pex7,Q28E40,pex7
GeneID:733824,XM_012952524.3,XP_012807978.1,snx21,Q28E52,snx21
GeneID:395033,NM_204065.1,NP_989396.1,kbtbd4,Q6P1U4,kbtbd4
GeneID:395051,NM_204081.1,NP_989412.1,arf6,Q6P1V0,arf6
GeneID:395029,NM_204061.1,NP_989392.1,ythdf1,Q6P1V5,ythdf1
GeneID:395022,NM_204057.1,NP_989388.1,rnf10,Q6P1V6,rnf10
GeneID:395008,NM_204046.1,NP_989377.1,hid1,Q6P254,hid1
GeneID:100486773,XM_002932284.5,XP_002932330.2,LOC100486773,A0A6I8QLI3,LOC100486773
GeneID:100496617,XM_031902968.1,XP_031758828.1,pum2,A0A6I8QLJ7,pum2
GeneID:100485457,XM_031900356.1,XP_031756216.1,plekha7,A0A6I8S0J2,plekha7
GeneID:100124984,XM_031895614.1,XP_031751474.1,lsamp,A0A6I8S0K3,lsamp
GeneID:100170607,XM_031895739.1,XP_031751599.1,ildr2,A0A6I8SRM3,ildr1
GeneID:448095,XM_012966348.3,XP_012821802.1,marchf8,A0A6I8SRM7,marchf8
GeneID:779824,XM_031898046.1,XP_031753906.1,pcdhga11,A0A6I8SRQ4,pcdhga11
GeneID:496581,XM_018096236.2,XP_017951725.1,mta1,A0A6I8SS12,mta1
GeneID:733477,XM_031902317.1,XP_031758177.1,ptprk,A0A6I8SS26,ptprk
GeneID:496490,XM_031897884.1,XP_031753744.1,akr1c4,A0A803JQ08,akr1c4
GeneID:100487324,XM_031901143.1,XP_031757003.1,fbln2,A0A803K1M6,fbln2
GeneID:100329116,XM_002931838.5,XP_002931884.3,flnc,A0A8J0QHN3,flnc
GeneID:100496882,NM_001352228.1,NP_001339157.1,slc2a11.3,A0A8J0QHP2,slc2a11.3
GeneID:100495146,XM_002931902.5,XP_002931948.2,fbrsl1,A0A8J0QHP6,fbrsl1
GeneID:100498286,XM_002931918.5,XP_002931964.2,depdc5,A0A8J0QHQ2,depdc5
GeneID:100486902,NM_001367802.1,NP_001354731.1,nt5dc1,A0A8J0QHR3,nt5dc1
GeneID:100170189,NM_001374564.1,NP_001361493.1,neo1,A0A8J0QI24,neo1
GeneID:100135100,NM_001374739.1,NP_001361668.1,aftph,A0A8J0QI35,aftph
GeneID:100496456,XM_002932586.5,XP_002932632.3,mbnl3,A0A8J0QI36,mbnl3
GeneID:549130,XM_012962994.3,XP_012818448.1,hmgn3,A0A8J0SNT8,hmgn3
GeneID:100498593,XM_012965202.2,XP_012820656.1,LOC100498593,A0A8J0SNU6,LOC100498593
GeneID:100490880,XM_012965217.3,XP_012820671.1,vps13b,A0A8J0SNU9,vps13b
GeneID:549512,XM_012963022.2,XP_012818476.1,fgfr1op,A0A8J0SNV2,fgfr1op
GeneID:100125083,XM_012964205.3,XP_012819659.1,wdr37,A0A8J0SNW2,wdr37
GeneID:549011,XM_012962977.3,XP_012818431.1,chrd.1,A0A8J0SNW3,chrd.1
GeneID:100495951,XM_012970893.3,XP_012826347.1,nav1,A0A8J0SNW4,nav1
GeneID:549199,XM_012963004.3,XP_012818458.1,atg5,A0A8J0SNW9,atg5
GeneID:779896,XM_012965276.3,XP_012820730.1,pisd,A0A8J0SNX0,pisd
GeneID:549947,XM_012963060.3,XP_012818514.1,ift80,A0A8J0SNX6,ift80
GeneID:100487831,XM_012970921.3,XP_012826375.1,gigyf2,A0A8J0SNY1,gigyf2
GeneID:100137099,XM_018090000.2,XP_017945489.2,asxl2,A0A8J0T050,asxl2
GeneID:100216449,XM_018091117.2,XP_017946606.2,dscam,A0A8J0T053,dscam
GeneID:496518,XM_012971704.3,XP_012827158.2,ogfod3,A0A8J0T059,ogfod3
GeneID:100494230,XM_018091131.2,XP_017946620.1,ksr1,A0A8J0T063,ksr1
GeneID:496786,XM_012971715.3,XP_012827169.1,slc25a39,A0A8J0T069,slc25a39
GeneID:108645198,XM_018090087.2,XP_017945576.2,LOC108645198,A0A8J0T071,LOC108645198
GeneID:100144675,XM_031890194.1,XP_031746054.1,nsmf,A0A8J1IKT5,nsmf
GeneID:100036653,XM_031890277.1,XP_031746137.1,nek1,A0A8J1IL10,nek1
GeneID:100486004,XM_031890268.1,XP_031746128.1,acp7,A0A8J1IL21,acp7
GeneID:113455423,XM_031890278.1,XP_031746138.1,LOC113455423,A0A8J1IL29,LOC113455423
GeneID:395025,XM_031890299.1,XP_031746159.1,rfx5,A0A8J1IL31,rfx5
GeneID:394745,XM_031890283.1,XP_031746143.1,prps1,A0A8J1IL33,prps1
GeneID:407849,XM_031890304.1,XP_031746164.1,nek2,A0A8J1IL35,nek2
GeneID:407871,XM_031890309.1,XP_031746169.1,psmd4,A0A8J1IL39,psmd4
GeneID:448130,XM_031890319.1,XP_031746179.1,dnm1,A0A8J1IL47,dnm1
GeneID:448130,XM_031890322.1,XP_031746182.1,dnm1,A0A8J1IL48,dnm1
GeneID:448130,XM_031890327.1,XP_031746187.1,dnm1,A0A8J1IL52,dnm1
GeneID:448130,XM_031890329.1,XP_031746189.1,dnm1,A0A8J1IL55,dnm1
GeneID:448130,XM_031890332.1,XP_031746192.1,dnm1,A0A8J1IL57,dnm1
GeneID:100127561,XM_031902391.1,XP_031758251.1,dock10,A0A8J1JNS0,dock10
GeneID:116406444,XM_031903672.1,XP_031759532.1,mtcl1,A0A8J1JNT0,mtcl1
GeneID:100127641,XM_031903684.1,XP_031759544.1,ctnnd2,A0A8J1JNT2,ctnnd2
GeneID:100127641,XM_031903678.1,XP_031759538.1,ctnnd2,A0A8J1JNT4,ctnnd2
GeneID:734016,XM_031903689.1,XP_031759549.1,rest,A0A8J1JNT6,rest
GeneID:100127641,XM_031903683.1,XP_031759543.1,ctnnd2,A0A8J1JNT7,ctnnd2
GeneID:100127641,XM_031903677.1,XP_031759537.1,ctnnd2,A0A8J1JNT8,ctnnd2
GeneID:780347,XM_031902411.1,XP_031758271.1,rimbp2,A0A8J1JNU0,rimbp2
GeneID:100127641,XM_031903682.1,XP_031759542.1,ctnnd2,A0A8J1JNU1,ctnnd2
GeneID:100492330,XM_031903694.1,XP_031759554.1,spire1,A0A8J1JNU3,spire1
GeneID:100492041,XM_031903687.1,XP_031759547.1,dnah5,A0A8J1JNU6,dnah5
GeneID:101730564,XM_031903699.1,XP_031759559.1,obscn,A0A8J1JNU9,obscn
GeneID:101730564,XM_031903698.1,XP_031759558.1,obscn,A0A8J1JNV1,obscn
GeneID:100492330,XM_031903692.1,XP_031759552.1,spire1,A0A8J1JNV2,spire1
GeneID:100494385,XM_031902860.1,XP_031758720.1,myt1l,A0A8J1JNV3,myt1l
GeneID:101730564,XM_031903704.1,XP_031759564.1,obscn,A0A8J1JNV4,obscn
GeneID:780347,XM_031902426.1,XP_031758286.1,rimbp2,A0A8J1JNV5,rimbp2
GeneID:101730564,XM_031903697.1,XP_031759557.1,obscn,A0A8J1JNV6,obscn
GeneID:101730564,XM_031903703.1,XP_031759563.1,obscn,A0A8J1JNV8,obscn
GeneID:101730564,XM_031903709.1,XP_031759569.1,obscn,A0A8J1JNV9,obscn
GeneID:101730564,XM_031903702.1,XP_031759562.1,obscn,A0A8J1JNW1,obscn
GeneID:101730564,XM_031903708.1,XP_031759568.1,obscn,A0A8J1JNW3,obscn
GeneID:101730564,XM_031903714.1,XP_031759574.1,obscn,A0A8J1JNW4,obscn
GeneID:100494806,XM_031902875.1,XP_031758735.1,ank2,A0A8J1JNW6,ank2
GeneID:101730564,XM_031903707.1,XP_031759567.1,obscn,A0A8J1JNW7,obscn
GeneID:101730564,XM_031903713.1,XP_031759573.1,obscn,A0A8J1JNW9,obscn
GeneID:100380148,XM_031906750.1,XP_031762610.1,sorbs1,A0A8J1K050,sorbs1
GeneID:100380148,XM_031906755.1,XP_031762615.1,sorbs1,A0A8J1K056,sorbs1
GeneID:100496074,XM_031906246.1,XP_031762106.1,LOC100496074,A0A8J1K059,LOC100496074
GeneID:100496499,XM_031906256.1,XP_031762116.1,syt15,A0A8J1K065,syt15
GeneID:100494785,XM_031906765.1,XP_031762625.1,hspg2,A0A8J1K067,hspg2
GeneID:100494785,XM_031906770.1,XP_031762630.1,hspg2,A0A8J1K077,hspg2
GeneID:100494785,XM_031906775.1,XP_031762635.1,hspg2,A0A8J1K083,hspg2
GeneID:100493291,XM_031906276.1,XP_031762136.1,tnnt1,A0A8J1K084,tnnt1
GeneID:100379734,XM_031892946.1,XP_031748806.1,gls,F7AGX9,gls
GeneID:101733140,XM_012962158.3,XP_012817612.2,LOC101733140,F7CNA3,LOC101733140
GeneID:100135084,XM_012967951.1,XP_012823405.1,ralgds,F7E2D6,ralgds
GeneID:549924,XM_031903404.1,XP_031759264.1,tpk1,L7N2Y9,tpk1
GeneID:780013,NM_001079090.1,NP_001072558.1,dok4,Q0D2A1,dok4
GeneID:779995,NM_001079072.1,NP_001072540.1,nle1,Q0D2B0,nle1
GeneID:550031,XM_031892695.1,XP_031748555.1,galnt13,Q0P4W5,galnt13
GeneID:733926,XM_012957156.3,XP_012812610.1,dclk1,Q0P4W7,dclk1
GeneID:779920,NM_001078997.1,NP_001072465.1,mapt,Q0P4W8,mapt
GeneID:779912,NM_001078989.1,NP_001072457.1,MGC145244,Q0P4X8,MGC145244
GeneID:549403,XM_012968435.3,XP_012823889.1,cdca4,Q0P4X9,cdca4
GeneID:779910,NM_001078987.1,NP_001072455.1,pias2,Q0P4Y0,pias2
GeneID:779908,NM_001078985.1,NP_001072453.1,cep95,Q0P4Y2,cep95
GeneID:549577,NM_001016823.2,NP_001016823.1,ddx4,Q28DG1,ddx4
GeneID:550061,NM_001017307.2,NP_001017307.1,zdhhc12,Q28DG2,zdhhc12
GeneID:100135011,NM_001017344.3,NP_001017344.1,zfyve21,Q28DH8,zfyve21
GeneID:100490407,XM_031893334.1,XP_031749194.1,ankfn1l,A0A6I8QJK8,ankfn1l
GeneID:100495530,XM_031905951.1,XP_031761811.1,plce1,A0A6I8QLK5,plce1
GeneID:100494779,XM_002941288.5,XP_002941334.2,prdm15,A0A6I8QLK8,prdm15
GeneID:779818,XM_012953119.3,XP_012808573.1,kcnt2l,A0A6I8QLN9,kcnt2l
GeneID:493289,XM_012960342.2,XP_012815796.1,ctbp1,A0A6I8RMN2,ctbp1
GeneID:780107,XM_031892742.1,XP_031748602.1,mrtfb,A0A6I8RN18,mrtfb
GeneID:100036653,XM_012952724.3,XP_012808178.2,nek1,A0A6I8RP00,nek1
GeneID:100145190,XM_012958564.3,XP_012814018.1,sema6d,A0A6I8RP18,sema6d
GeneID:493193,XM_004914515.4,XP_004914572.1,myo6,A0A6I8S0P9,myo6
GeneID:100125060,XM_012962634.3,XP_012818088.1,abcc5,A0A6I8S0Q1,abcc5
GeneID:100124844,XM_031900703.1,XP_031756563.1,pced1a,A0A6I8S0Q2,pced1a
GeneID:100493949,XM_031896577.1,XP_031752437.1,grik1,A0A6I8S113,grik1
GeneID:100494980,XM_012971009.3,XP_012826463.1,nbeal1,A0A6I8S128,nbeal1
GeneID:100489914,XM_002936756.5,XP_002936802.3,lrp2,A0A6I8SPQ9,lrp2
GeneID:100494499,XM_012970227.3,XP_012825681.2,adam23,A0A6I8SPR1,adam23
GeneID:100145434,XM_031895566.1,XP_031751426.1,ptprd,A0A6I8SPR6,ptprd
GeneID:100487835,XM_004910803.4,XP_004910860.1,fam151b,A0A6I8SRT4,fam151b
GeneID:100144927,XM_004916841.4,XP_004916898.1,amot,A0A6I8T1S7,amot
GeneID:100489070,XM_012955657.3,XP_012811111.1,fat1,A0A6I8T235,fat1
GeneID:100380158,XM_031903918.1,XP_031759778.1,slc4a7,A0A6I8T241,slc4a7
GeneID:100135218,XM_031903204.1,XP_031759064.1,tpd52,A0A803JR96,tpd52
GeneID:493264,NM_001007878.3,NP_001007879.2,sytl2,A0A8J0PEE4,sytl2
GeneID:493334,NM_001007961.2,NP_001007962.2,tfg,A0A8J0PF12,tfg
GeneID:493544,NM_001008181.1,NP_001008182.2,LOC493544,A0A8J0PF28,adprh
GeneID:448036,NM_001374735.1,NP_001361664.1,ascc3,A0A8J0QHF1,ascc3
GeneID:100493908,XM_002931507.5,XP_002931553.2,arid1b,A0A8J0QHG4,arid1b
GeneID:733967,NM_001350259.1,NP_001337188.1,dbn1,A0A8J0QHG8,dbn1
GeneID:100485248,XM_002931998.5,XP_002932044.1,agap1,A0A8J0QHS3,agap1
GeneID:780198,NM_001358944.1,NP_001345873.1,mpz,A0A8J0QHS7,mpz
GeneID:100533180,NM_001371531.1,NP_001358460.1,palm2,A0A8J0QHT8,palm2
GeneID:100498300,XM_002932596.5,XP_002932642.3,atp11c,A0A8J0QI37,atp11c
GeneID:448601,NM_001375262.1,NP_001362191.1,wnk3,A0A8J0QI38,wnk3
GeneID:780330,NM_001374790.1,NP_001361719.1,col24a1,A0A8J0QI44,col24a1
GeneID:100488553,XM_002932621.5,XP_002932667.4,map7d3,A0A8J0QI48,map7d3
GeneID:779917,NM_001374830.1,NP_001361759.1,strn3,A0A8J0QI52,strn3
GeneID:100145434,XM_031895535.1,XP_031751395.1,ptprd,A0A8J0QI54,ptprd
GeneID:448130,NM_001374843.1,NP_001361772.1,dnm1,A0A8J0QI56,dnm1
GeneID:100135240,XM_002932649.5,XP_002932695.1,ebf3,A0A8J0QI57,ebf3
GeneID:100379710,NM_001376333.1,NP_001363262.1,akap7,A0A8J0QI69,akap7
GeneID:779926,NM_001375315.1,NP_001362244.1,ralgapa1,A0A8J0QI70,ralgapa1
GeneID:431677,XM_012962863.3,XP_012818317.1,lgalsl,A0A8J0SNL0,lgalsl
GeneID:100036658,XM_012963879.3,XP_012819333.1,fbxo11,A0A8J0SNL4,fbxo11
GeneID:733745,XM_012970507.3,XP_012825961.2,marf1,A0A8J0SNL6,marf1
GeneID:100380120,XM_012963945.3,XP_012819399.1,tatdn3,A0A8J0SNL8,tatdn3
GeneID:779660,XM_012964924.3,XP_012820378.1,rufy3,A0A8J0SNL9,rufy3
GeneID:549594,XM_012962894.3,XP_012818348.1,dgcr2,A0A8J0SNM8,dgcr2
GeneID:394845,XM_012970905.2,XP_012826359.2,col18a1,A0A8J0SNX2,col18a1
GeneID:549512,XM_012963025.2,XP_012818479.1,fgfr1op,A0A8J0SNX9,fgfr1op
GeneID:595004,XM_012963074.2,XP_012818528.2,pcmt1,A0A8J0SNY7,pcmt1
GeneID:100379746,XM_012970938.3,XP_012826392.2,r3hdm1,A0A8J0SNZ1,r3hdm1
GeneID:595031,XM_012963079.3,XP_012818533.1,phf10,A0A8J0SNZ2,phf10
GeneID:779607,XM_012970944.3,XP_012826398.1,kif21b,A0A8J0SNZ6,kif21b
GeneID:100497194,XM_018090236.2,XP_017945725.2,znf37a,A0A8J0T093,znf37a
GeneID:100494313,XM_018093372.2,XP_017948861.1,adgrl2,A0A8J0T094,adgrl2
GeneID:100144644,XM_031890193.1,XP_031746053.1,pias3,A0A8J1IKV4,pias3
GeneID:100145623,XM_031890219.1,XP_031746079.1,cd99l2,A0A8J1IKW0,cd99l2
GeneID:448130,XM_031890318.1,XP_031746178.1,dnm1,A0A8J1IL62,dnm1
GeneID:448130,XM_031890325.1,XP_031746185.1,dnm1,A0A8J1IL64,dnm1
GeneID:448130,XM_031890328.1,XP_031746188.1,dnm1,A0A8J1IL69,dnm1
GeneID:448367,XM_031890352.1,XP_031746212.1,LOC448367,A0A8J1IL73,LOC448367
GeneID:448410,XM_031890354.1,XP_031746214.1,kif4a,A0A8J1IL75,kif4a
GeneID:100494581,XM_031903597.1,XP_031759457.1,scrib,A0A8J1JNJ9,scrib
GeneID:733477,XM_031902321.1,XP_031758181.1,ptprk,A0A8J1JNK0,ptprk
GeneID:100494581,XM_031903604.1,XP_031759464.1,scrib,A0A8J1JNK2,scrib
GeneID:100494581,XM_031903598.1,XP_031759458.1,scrib,A0A8J1JNK3,scrib
GeneID:100494581,XM_031903602.1,XP_031759462.1,scrib,A0A8J1JNK4,scrib
GeneID:733477,XM_031902326.1,XP_031758186.1,ptprk,A0A8J1JNK6,ptprk
GeneID:100494581,XM_031903609.1,XP_031759469.1,scrib,A0A8J1JNK7,scrib
GeneID:100494581,XM_031903603.1,XP_031759463.1,scrib,A0A8J1JNK8,scrib
GeneID:100494581,XM_031903607.1,XP_031759467.1,scrib,A0A8J1JNL2,scrib
GeneID:100494581,XM_031903608.1,XP_031759468.1,scrib,A0A8J1JNL3,scrib
GeneID:100494581,XM_031903612.1,XP_031759472.1,scrib,A0A8J1JNL6,scrib
