#XT_gene	HS_gene	OrthoID
101730924	5645	8970
101730924	5646	8970
101730924	NA	8970
101730940	102724334	11111
101730940	128312	11111
101730940	3017	11111
101730940	3018	11111
101730940	440689	11111
101730940	8340	11111
101730940	8341	11111
101730940	8342	11111
101730940	8345	11111
101730940	8347	11111
101730940	8348	11111
101730940	8349	11111
101730940	85236	11111
101730940	8970	11111
101730941	8741	12325
101730948	340719	12894
101730955	114548	11010
101730955	126204	11010
101730955	126205	11010
101730955	126206	11010
101730955	147945	11010
101730955	171389	11010
101730955	199713	11010
101730955	204801	11010
101730955	22861	11010
101730955	338321	11010
101730955	338322	11010
101730955	338323	11010
101730955	55655	11010
101730955	91662	11010
101730963	144568	2073
101730978	116372	12596
101730986	653604	10744
101730988	5644	8970
101730988	5645	8970
101730988	5646	8970
101730988	NA	8970
101730998	5329	12742
101731006	3013	11101
101731006	8331	11101
101731006	8334	11101
101731006	8335	11101
101731006	8337	11101
101731006	8338	11101
101731006	85235	11101
101731006	8969	11101
101731006	92815	11101
101731025	10874	11969
101731027	10352	7717
101731041	2015	7512
101731056	347454	12127
101731059	100130519	12002
101731067	102724334	11111
101731067	128312	11111
101731067	3017	11111
101731067	3018	11111
101731067	440689	11111
101731067	8340	11111
101731067	8341	11111
101731067	8342	11111
101731067	8345	11111
101731067	8347	11111
101731067	8348	11111
101731067	8349	11111
101731067	85236	11111
101731067	8970	11111
101731069	100128327	10957
101731070	1584	7661
101731070	1585	7661
101731072	1811	3046
101731074	653604	10744
101731078	284359	13079
101731097	441933	10331
101731097	79290	10331
101731111	387755	5060
101731114	55509	12246
101731115	284359	13079
101731116	8787	3878
101731123	10261	12951
101731130	284013	11583
101731136	2845	4549
101731143	9442	6174
101731146	4258	11859
101731147	100129278	2017
101731157	84680	5993
101731161	820	13074
101731162	441933	10331
101731162	79290	10331
101731166	1418	10789
101731166	1419	10789
101731166	1420	10789
101731166	1421	10789
101731170	84314	11489
101731179	3357	6035
101731188	6263	4
101731191	29126	12245
101731199	79830	12044
101731206	10675	7924
101731209	9466	12318
101731222	820	13074
101731226	170482	12736
101731226	338339	12736
101731226	50856	12736
101731226	93978	12736
101731235	83714	12216
101731237	2256	10041
101731244	1270	13053
101731250	126364	13077
101731253	80380	12437
101731278	8581	12966
101731285	123591	7691
101731300	57505	2061
101731321	23208	4972
101731339	29882	2360
101731344	170482	12736
101731344	338339	12736
101731344	50856	12736
101731344	93978	12736
101731346	171425	7723
101731364	22901	5307
101731365	54896	10133
101731370	387890	12334
101731375	64102	9158
101731378	54625	1934
101731404	25925	343
101731406	5329	12742
101731408	286262	11327
101731410	26154	462
101731413	348801	12814
101731422	340533	1330
101731424	1241	10061
101731425	55166	12929
101731433	23500	948
101731443	79690	9255
101731459	1418	10789
101731459	1419	10789
101731459	1420	10789
101731459	1421	10789
101731463	1880	7543
101731464	170482	12736
101731464	338339	12736
101731464	50856	12736
101731464	93978	12736
101731473	64123	3197
101731482	125476	11383
101731483	55036	3524
101731498	441933	10331
101731498	79290	10331
101731511	1564	6782
101731511	1565	6782
101731519	4862	4405
101731527	3006	10950
101731527	3007	10950
101731527	3008	10950
101731527	3009	10950
101731534	54866	12808
101731540	3060	12551
101731544	6618	12103
101731546	10673	11547
101731550	6517	4994
101731559	283870	12289
101731560	1418	10789
101731560	1419	10789
101731560	1420	10789
101731560	1421	10789
101731563	285	4268
101731565	1438	12480
101731565	3563	12480
101731570	653808	11065
101731576	285368	10214
101731577	3359	5751
101731578	116028	12510
101731580	347741	7677
101731597	3786	1921
101731598	6769	6460
101731618	285556	3557
101731636	2219	8503
101731636	2220	8503
101731639	347741	7677
101731640	139411	1100
101731645	118611	11165
101731654	81797	9765
101731658	89822	10510
101731683	9340	6891
101731690	646960	8046
101731709	23360	3121
101731738	3006	10950
101731738	3007	10950
101731738	3008	10950
101731738	3009	10950
101731751	54546	12524
101731752	10903	7808
101731754	441933	10331
101731754	79290	10331
101731767	347240	3303
101731768	401399	10398
101731775	3681	3636
101731775	3684	3636
101731775	3687	3636
101731791	160777	10740
101731792	169693	12590
101731793	7369	5901
101731802	26270	10441
101731802	93611	10441
101731805	221476	11150
101731813	4063	12859
101731814	84987	12991
101731820	114483834	2320
101731837	79974	4529
101731839	3006	10950
101731839	3007	10950
101731839	3008	10950
101731839	3009	10950
101731848	1418	10789
101731848	1419	10789
101731848	1420	10789
101731848	1421	10789
101731851	83882	11338
101731852	102724334	11111
101731852	128312	11111
101731852	3017	11111
101731852	3018	11111
101731852	440689	11111
101731852	8340	11111
101731852	8341	11111
101731852	8342	11111
101731852	8345	11111
101731852	8347	11111
101731852	8348	11111
101731852	8349	11111
101731852	85236	11111
101731852	8970	11111
101731855	131450	12447
101731855	344807	12447
101731867	11221	4056
101731874	7113	7610
101731877	100130274	11930
101731886	165631	10593
101731889	114836	12958
101731889	89886	12958
101731892	2664	3702
101731897	3013	11101
101731897	8331	11101
101731897	8334	11101
101731897	8335	11101
101731897	8337	11101
101731897	8338	11101
101731897	85235	11101
101731897	8969	11101
101731897	92815	11101
101731908	3013	11101
101731908	8331	11101
101731908	8334	11101
101731908	8335	11101
101731908	8337	11101
101731908	8338	11101
101731908	85235	11101
101731908	8969	11101
101731908	92815	11101
101731912	119679	9482
101731912	338751	9482
101731912	390036	9482
101731912	390072	9482
101731912	390075	9482
101731912	390077	9482
101731912	79473	9482
101731912	NA	9482
101731917	7015	3278
101731918	64111	12895
101731920	100272147	12945
101731928	962	12939
101731938	3560	12354
101731954	5698	9998
101731959	102724334	11111
101731959	128312	11111
101731959	3017	11111
101731959	3018	11111
101731959	440689	11111
101731959	8340	11111
101731959	8341	11111
101731959	8342	11111
101731959	8345	11111
101731959	8347	11111
101731959	8348	11111
101731959	8349	11111
101731959	85236	11111
101731959	8970	11111
101731966	NA	13045
101731973	1180	2444
101731982	149095	8640
101731988	9047	11916
101731998	100049587	11795
101731998	27036	11795
101731998	27180	11795
101731998	27181	11795
101731998	8778	11795
101731998	89858	11795
101731998	946	11795
101732037	NA	12874
101732050	149095	8640
101732059	3013	11101
101732059	8331	11101
101732059	8334	11101
101732059	8335	11101
101732059	8337	11101
101732059	8338	11101
101732059	85235	11101
101732059	8969	11101
101732059	92815	11101
101732060	962	12939
101732072	57827	12950
101732089	122405565	12861
101732103	8370	11533
101732122	4599	5203
101732122	4600	5203
101732126	1027	12836
101732128	4815	12119
101732140	1048	12226
101732157	3006	10950
101732157	3007	10950
101732157	3008	10950
101732157	3009	10950
101732165	3577	8473
101732165	3579	8473
101732191	2844	6868
101732192	100288814	12335
101732196	29108	12611
101732210	1101	7063
101732217	1438	12480
101732217	3563	12480
101732221	55353	8774
101732237	2187	7216
101732242	84318	7208
101732246	54970	5967
101732248	729665	11688
101732255	9726	5018
101732285	22844	1998
101732287	140458	6597
101732290	83714	12216
101732300	3783	8098
101732306	6990	12169
101732309	10234	6344
101732313	NA	11865
101732317	51161	12337
101732318	57415	12807
101732339	440854	5251
101732346	962	12939
101732355	113828	8621
101732374	1811	3046
101732375	162494	7230
101732380	10940	2342
101732413	4063	12859
101732414	9473	9529
101732423	51409	9920
101732426	100129654	11957
101732428	57698	5784
101732432	1084	12038
101732432	1087	12038
101732432	1088	12038
101732432	1089	12038
101732432	388551	12038
101732432	440533	12038
101732432	4680	12038
101732432	5669	12038
101732432	5670	12038
101732432	5671	12038
101732432	5672	12038
101732432	5673	12038
101732432	5675	12038
101732432	5676	12038
101732432	5678	12038
101732432	5680	12038
101732432	634	12038
101732432	90273	12038
101732432	NA	12038
101732434	126006	12923
101732447	196740	11152
101732450	3566	12108
101732462	3597	12161
101732468	84868	12753
101732470	51285	10052
101732476	338440	4091
101732482	644815	5766
101732506	5551	8564
101732511	6549	2587
101732513	84957	10040
101732520	55799	653
101732524	149499	8276
101732536	10068	13056
101732542	338440	4091
101732547	125206	3471
101732559	81501	10816
101732564	54625	1934
101732565	57152	12968
101732569	80728	1484
101732575	1370	10087
101732584	388611	13028
101732585	969	12490
101732611	56675	10317
101732617	53344	10010
101732625	54625	1934
101732632	123904	12659
101732635	388939	7212
101732638	8370	11533
101732645	5744	12451
101732664	6462	11536
101732665	286006	13027
101732699	3006	10950
101732699	3007	10950
101732699	3008	10950
101732699	3009	10950
101732704	23308	12778
101732704	NA	12778
101732707	55803	7588
101732710	10072	2815
101732718	100049587	11795
101732718	27036	11795
101732718	27180	11795
101732718	27181	11795
101732718	8778	11795
101732718	89858	11795
101732718	946	11795
101732720	100130733	7426
101732737	284013	11583
101732738	114836	12958
101732738	89886	12958
101732753	3788	3980
101732756	6571	3922
101732771	132014	11226
101732783	140687	7251
101732808	151056	1746
101732809	7381	11903
101732823	3013	11101
101732823	8331	11101
101732823	8334	11101
101732823	8335	11101
101732823	8337	11101
101732823	8338	11101
101732823	85235	11101
101732823	8969	11101
101732823	92815	11101
101732836	55908	12974
101732842	145873	12754
101732842	55897	12754
101732850	3938	452
101732855	8809	10135
101732869	84808	12257
101732873	644096	12835
101732876	3006	10950
101732876	3007	10950
101732876	3008	10950
101732876	3009	10950
101732881	84868	12753
101732884	343521	12587
101732886	NA	2790
101732893	57125	6540
101732908	3013	11101
101732908	8331	11101
101732908	8334	11101
101732908	8335	11101
101732908	8337	11101
101732908	8338	11101
101732908	85235	11101
101732908	8969	11101
101732908	92815	11101
101732915	3081	4345
101732927	390261	9958
101732928	6945	9473
101732933	1136	4888
101732937	57124	8631
101732940	3595	9876
101732951	3601	12992
101732961	353497	5128
101732970	79998	10814
101732987	10022	12877
101733009	3006	10950
101733009	3007	10950
101733009	3008	10950
101733009	3009	10950
101733011	54757	5716
101733025	85352	10703
101733062	389558	12215
101733070	2219	8503
101733070	2220	8503
101733072	146310	11858
101733079	65123	789
101733091	3006	10950
101733091	3007	10950
101733091	3008	10950
101733091	3009	10950
101733103	25884	6445
101733106	619279	7776
101733112	340719	12894
101733122	79762	12863
101733128	26232	9943
101733132	405753	9983
101733132	90527	9983
101733134	3006	10950
101733134	3007	10950
101733134	3008	10950
101733134	3009	10950
101733140	10410	12774
101733140	10581	12774
101733140	8519	12774
101733140	NA	12774
101733145	643988	11590
101733171	102724334	11111
101733171	128312	11111
101733171	3017	11111
101733171	3018	11111
101733171	440689	11111
101733171	8340	11111
101733171	8341	11111
101733171	8342	11111
101733171	8345	11111
101733171	8347	11111
101733171	8348	11111
101733171	8349	11111
101733171	85236	11111
101733171	8970	11111
101733174	53343	8632
101733176	84953	10903
101733179	150946	3151
101733182	8370	11533
101733184	390667	8324
101733186	100287226	1869
101733186	7644	1869
101733186	7757	1869
101733196	29089	10595
101733224	653604	10744
101733231	1504	9062
101733231	440387	9062
101733259	8510	7147
101733262	3013	11101
101733262	8331	11101
101733262	8334	11101
101733262	8335	11101
101733262	8337	11101
101733262	8338	11101
101733262	85235	11101
101733262	8969	11101
101733262	92815	11101
101733270	26168	6848
101733270	NA	6848
101733275	11227	3962
101733278	926	12886
101733278	NA	12886
101733331	4340	12830
101733333	NA	12810
101733334	2207	12885
101733338	388649	11767
101733339	2219	8503
101733339	2220	8503
101733343	255809	13047
101733344	22900	11977
101733356	55657	10366
101733357	1755	2065
101733365	84695	2180
101733369	1048	12226
101733375	257218	458
101733377	64106	6515
101733379	138162	12528
101733381	NA	8132
101733382	51146	9447
101733393	261729	3714
101733396	6451	11704
101733401	6164	11189
101733404	11054	9980
101733406	143	1654
101733408	119679	9482
101733408	338751	9482
101733408	390036	9482
101733408	390072	9482
101733408	390075	9482
101733408	390077	9482
101733408	79473	9482
101733408	NA	9482
101733412	23765	9520
101733422	23616	6489
101733422	NA	6489
101733423	148581	11759
101733427	57211	6559
101733428	1755	2065
101733431	55808	9038
101733439	10060	333
101733442	100288687	12928
101733442	NA	12928
101733444	339541	7624
101733463	199990	12802
101733489	102724334	11111
101733489	128312	11111
101733489	3017	11111
101733489	3018	11111
101733489	440689	11111
101733489	8340	11111
101733489	8341	11111
101733489	8342	11111
101733489	8345	11111
101733489	8347	11111
101733489	8348	11111
101733489	8349	11111
101733489	85236	11111
101733489	8970	11111
101733492	1418	10789
101733492	1419	10789
101733492	1420	10789
101733492	1421	10789
101733493	115265	12569
101733495	340706	3794
101733496	84699	10585
101733504	285800	12853
101733512	342977	12249
101733520	6363	13013
101733520	6366	13013
101733524	1140	7587
101733527	221303	12415
101733537	50507	3915
101733556	683	10383
101733565	79949	12720
101733578	157638	8821
101733589	7033	12931
101733625	131544	2808
101733630	1509	6461
101733634	4477	12873
101733637	8111	7972
101733656	3013	11101
101733656	8331	11101
101733656	8334	11101
101733656	8335	11101
101733656	8337	11101
101733656	8338	11101
101733656	85235	11101
101733656	8969	11101
101733656	92815	11101
101733657	58486	8201
101733660	26228	11382
101733663	3223	8421
101733668	51146	9447
101733680	85441	593
101733695	969	12490
101733697	220081	12444
101733698	200186	6076
101733706	10235	4280
101733714	1418	10789
101733714	1419	10789
101733714	1420	10789
101733714	1421	10789
101733715	4902	12116
101733716	171024	2778
101733721	260434	13085
101733726	127670	12452
101733750	155382	12126
101733764	100287226	1869
101733764	7644	1869
101733764	7757	1869
101733781	283152	12291
101733784	7475	7046
101733785	149483	11234
101733786	100127206	11904
101733789	55005	7354
101733791	114815	1043
101733801	5794	5769
101733810	51085	5946
101733821	136371	8077
101733824	137886	8819
101733827	254173	6932
101733832	4188	12059
101733836	NA	12810
101733863	3207	7963
101733866	124056	10925
101733874	196951	10723
101733879	9907	5003
101733880	3013	11101
101733880	8331	11101
101733880	8334	11101
101733880	8335	11101
101733880	8337	11101
101733880	8338	11101
101733880	85235	11101
101733880	8969	11101
101733880	92815	11101
101733883	4477	12873
101733884	339453	9808
101733893	1109	7692
101733893	1645	7692
101733893	1646	7692
101733893	8644	7692
101733917	284359	13079
101733935	94137	8027
101733943	941	12978
101733945	100507421	6297
101733947	56099	3210
101733947	56100	3210
101733947	56101	3210
101733947	56102	3210
101733947	56103	3210
101733947	56104	3210
101733947	8641	3210
101733955	145645	11668
101733972	83550	9216
101733976	1908	12494
101733979	146547	8487
101733982	127707	6895
101733983	729025	6137
101733985	NA	3183
101733990	91894	13095
101733999	148741	8152
101734006	26471	13008
101734011	53833	12009
101734028	374864	10292
101734036	128611	6334
101734041	23109	12004
101734042	391712	12798
101734042	84851	12798
101734051	112744	12647
101734051	3605	12647
101734052	65263	9311
101734056	3006	10950
101734056	3007	10950
101734056	3008	10950
101734056	3009	10950
101734060	79949	12720
101734063	83714	12216
101734068	388630	5397
101734071	64137	2611
101734074	282616	12964
101734074	282617	12964
101734074	282618	12964
101734085	81607	7291
101734086	23587	11925
101734093	284613	10493
101734097	NA	712
101734099	718	988
101734129	146325	10762
101734132	10661	12018
101734143	91893	8133
101734146	4435	12773
101734156	647087	12890
101734159	51294	2770
101734171	116337	7365
101734180	124739	2960
101734192	55195	11924
101734214	10	12357
101734214	9	12357
101734220	10169	12828
101734244	84632	3405
101734246	8515	1689
101734256	139760	11831
101734257	3204	10267
101734269	8620	13057
101734270	201633	12984
101734283	25926	6337
101734291	4013	4484
101734297	431705	12060
101734303	4261	7206
101734305	286097	5006
101734306	6847	6746
101734308	374354	3041
101734331	268	11528
101734332	127294	1173
101734343	51032	9173
101734343	63036	9173
101734349	3006	10950
101734349	3007	10950
101734349	3008	10950
101734349	3009	10950
101734350	1418	10789
101734350	1419	10789
101734350	1420	10789
101734350	1421	10789
101734372	7474	5019
101734397	5626	12670
101734403	90557	12760
101734403	91409	12760
101734420	5002	8586
101734426	8370	11533
101734432	969	12490
101734436	58510	8318
101734452	91574	11803
101734457	10687	12329
101734457	114824	12329
101734457	29944	12329
101734457	64112	12329
101734457	84968	12329
101734457	9240	12329
101734457	NA	12329
101734463	2740	5257
101734477	392465	11784
101734478	202333	3015
101734493	119395	8446
101734494	102724334	11111
101734494	128312	11111
101734494	3017	11111
101734494	3018	11111
101734494	440689	11111
101734494	8340	11111
101734494	8341	11111
101734494	8342	11111
101734494	8345	11111
101734494	8347	11111
101734494	8348	11111
101734494	8349	11111
101734494	85236	11111
101734494	8970	11111
101734513	83700	8672
101734522	127579	8001
101734524	374383	12623
101734529	56099	3210
101734529	56100	3210
101734529	56101	3210
101734529	56102	3210
101734529	56103	3210
101734529	56104	3210
101734529	8641	3210
101734546	9719	1352
101734550	342346	9771
101734554	399949	12857
101734555	255022	7633
101734558	256356	4855
101734565	2709	9348
101734566	220416	11287
101734579	100288687	12928
101734579	NA	12928
101734580	3592	13024
101734597	56099	3210
101734597	56100	3210
101734597	56101	3210
101734597	56102	3210
101734597	56103	3210
101734597	56104	3210
101734597	8641	3210
101734628	3006	10950
101734628	3007	10950
101734628	3008	10950
101734628	3009	10950
101734629	140	9451
101734636	57221	193
101734656	60672	11895
101734670	10136	8953
101734670	23436	8953
101734705	56099	3210
101734705	56100	3210
101734705	56101	3210
101734705	56102	3210
101734705	56103	3210
101734705	56104	3210
101734705	8641	3210
101734715	1418	10789
101734715	1419	10789
101734715	1420	10789
101734715	1421	10789
101734724	6271	12491
101734753	79618	4187
101734754	259236	12287
101734756	56477	12986
101734759	3512	12029
101734772	554251	12692
101734776	3006	10950
101734776	3007	10950
101734776	3008	10950
101734776	3009	10950
101734784	136227	7546
101734802	146433	12744
101734809	408263	12747
101734819	8076	12751
101734831	26584	13005
101734831	503835	13005
101734831	NA	13005
101734838	83714	12216
101734862	102724334	11111
101734862	128312	11111
101734862	3017	11111
101734862	3018	11111
101734862	440689	11111
101734862	8340	11111
101734862	8341	11111
101734862	8342	11111
101734862	8345	11111
101734862	8347	11111
101734862	8348	11111
101734862	8349	11111
101734862	85236	11111
101734862	8970	11111
101734866	91828	11138
101734874	23191	391
101734886	84830	11425
101734894	608	13065
101734898	84951	7349
101734900	317772	11051
101734901	144568	2073
101734913	84333	8304
101734916	84203	12646
101734931	3006	10950
101734931	3007	10950
101734931	3008	10950
101734931	3009	10950
101734935	5330	1163
101734949	51626	7335
101734951	7483	5866
101734957	2888	5987
101734961	144568	2073
101734964	149708	12930
101734966	282616	12964
101734966	282617	12964
101734966	282618	12964
101734970	6324	10980
101734976	2928	12567
101734993	23780	12737
101734993	80830	12737
101734993	80831	12737
101734993	80832	12737
101734993	80833	12737
101734993	8542	12737
101735010	126755	9046
101735039	NA	11892
101735066	115209	7765
101735075	127943	12317
101735075	2209	12317
101735094	222865	10566
101735096	3681	3636
101735096	3684	3636
101735096	3687	3636
101735101	873	8532
101735111	317772	11051
101735119	347468	10308
101735127	116988	1768
101735130	6522	1039
101735131	10999	3005
101735136	3006	10950
101735136	3007	10950
101735136	3008	10950
101735136	3009	10950
101735139	79690	9255
101735140	125150	11938
101735147	1509	6461
101735164	102724334	11111
101735164	128312	11111
101735164	3017	11111
101735164	3018	11111
101735164	440689	11111
101735164	8340	11111
101735164	8341	11111
101735164	8342	11111
101735164	8345	11111
101735164	8347	11111
101735164	8348	11111
101735164	8349	11111
101735164	85236	11111
101735164	8970	11111
101735168	24138	8757
101735168	3434	8757
101735168	439996	8757
101735170	117145	11490
101735171	3043	11718
101735171	3045	11718
101735171	3046	11718
101735171	3047	11718
101735171	3048	11718
101735179	594857	12862
101735183	10752	2564
101735187	648791	12582
101735190	165082	8952
101735193	144568	2073
101735201	95	6765
101735213	6344	7427
101735218	102724334	11111
101735218	128312	11111
101735218	3017	11111
101735218	3018	11111
101735218	440689	11111
101735218	8340	11111
101735218	8341	11111
101735218	8342	11111
101735218	8345	11111
101735218	8347	11111
101735218	8348	11111
101735218	8349	11111
101735218	85236	11111
101735218	8970	11111
101735236	27197	10994
101735239	642938	6755
101735240	120793	10233
101735240	120796	10233
101735240	196335	10233
101735240	387748	10233
101735240	390083	10233
101735240	390084	10233
101735240	NA	10233
101735257	55	8510
101735268	8370	11533
101735269	50626	6447
101735275	163486	3254
101735276	3013	11101
101735276	8331	11101
101735276	8334	11101
101735276	8335	11101
101735276	8337	11101
101735276	8338	11101
101735276	85235	11101
101735276	8969	11101
101735276	92815	11101
101735287	170482	12736
101735287	338339	12736
101735287	50856	12736
101735287	93978	12736
101735292	NA	12810
101735301	84519	12839
105945129	23786	8405
105945135	4338	11552
105945140	9189	2317
105945144	431705	12060
105945147	1418	10789
105945147	1419	10789
105945147	1420	10789
105945147	1421	10789
105945154	751071	12309
105945156	284359	13079
105945198	3440	13042
105945198	3441	13042
105945198	3442	13042
105945198	3443	13042
105945198	3444	13042
105945198	3445	13042
105945198	3446	13042
105945198	3447	13042
105945198	3448	13042
105945198	3449	13042
105945198	3451	13042
105945198	3452	13042
105945198	3467	13042
105945198	56832	13042
105945219	11054	9980
105945253	974	12819
105945321	8942	5496
105945323	441933	10331
105945323	79290	10331
105945325	441933	10331
105945325	79290	10331
105945342	441933	10331
105945342	79290	10331
105945343	441933	10331
105945343	79290	10331
105945344	441933	10331
105945344	79290	10331
105945346	441933	10331
105945346	79290	10331
105945348	441933	10331
105945348	79290	10331
105945350	441933	10331
105945350	79290	10331
105945395	441933	10331
105945395	79290	10331
105945396	441933	10331
105945396	79290	10331
105945398	441933	10331
105945398	79290	10331
105945399	441933	10331
105945399	79290	10331
105945400	441933	10331
105945400	79290	10331
105945420	7425	12637
105945458	5623	12671
105945510	170482	12736
105945510	338339	12736
105945510	50856	12736
105945510	93978	12736
105945518	127943	12317
105945518	2209	12317
105945522	80008	12963
105945543	8742	11775
105945582	114836	12958
105945582	89886	12958
105945603	1418	10789
105945603	1419	10789
105945603	1420	10789
105945603	1421	10789
105945618	84941	12402
105945660	391712	12798
105945660	84851	12798
105945705	84225	7725
105945772	83714	12216
105945797	5644	8970
105945797	5645	8970
105945797	5646	8970
105945797	NA	8970
105945848	NA	8716
105945862	83714	12216
105945888	441933	10331
105945888	79290	10331
105945990	389524	8200
105945990	84163	8200
105946010	164284	6517
105946018	431705	12060
105946065	56971	12959
105946148	3850	5308
105946148	51350	5308
105946182	23569	5113
105946182	29943	5113
105946182	51702	5113
105946288	56241	3443
105946306	147011	12972
105946308	29949	12838
105946308	50604	12838
105946311	57191	12061
105946314	57191	12061
105946315	57191	12061
105946316	57191	12061
105946474	126259	13082
105946502	347527	4514
105946502	414	4514
105946540	2841	7814
105946568	3850	5308
105946568	51350	5308
105946580	1084	12038
105946580	1087	12038
105946580	1088	12038
105946580	1089	12038
105946580	388551	12038
105946580	440533	12038
105946580	4680	12038
105946580	5669	12038
105946580	5670	12038
105946580	5671	12038
105946580	5672	12038
105946580	5673	12038
105946580	5675	12038
105946580	5676	12038
105946580	5678	12038
105946580	5680	12038
105946580	634	12038
105946580	90273	12038
105946580	NA	12038
105946587	400120	12198
105946605	54065	12965
105946656	3682	4241
105946662	1756	47
105946688	100507050	11469
105946776	145788	12769
105946807	9604	5554
105946842	3751	2536
105946883	56099	3210
105946883	56100	3210
105946883	56101	3210
105946883	56102	3210
105946883	56103	3210
105946883	56104	3210
105946883	8641	3210
105946884	56099	3210
105946884	56100	3210
105946884	56101	3210
105946884	56102	3210
105946884	56103	3210
105946884	56104	3210
105946884	8641	3210
105946937	100130705	12813
105946942	92162	12434
105946994	4352	11035
105947015	65010	4512
105947032	57408	10198
105947033	7476	5315
105947037	4958	8106
105947054	57338	2077
105947083	1842	4996
105947097	132203	12406
105947118	1521	10596
105947131	8370	11533
105947137	653604	10744
105947139	8370	11533
105947166	23279	638
105947175	431705	12060
105947335	7399	40
105947407	389524	8200
105947407	84163	8200
105947410	NA	7964
105947415	100505876	12767
105947422	110806279	12188
105947450	149840	13066
105947511	820	13074
105947525	124751	13091
105947528	10666	12772
105947627	157777	4212
105947788	83552	7932
105947809	84623	1640
105947814	441933	10331
105947814	79290	10331
105947815	441933	10331
105947815	79290	10331
105947833	124751	13091
105947862	100049587	11795
105947862	27036	11795
105947862	27180	11795
105947862	27181	11795
105947862	8778	11795
105947862	89858	11795
105947862	946	11795
105947864	114132	11785
105947864	89790	11785
105947864	945	11785
105947864	NA	11785
105947904	81442	8222
105947908	138883	9467
105947908	26219	9467
105947908	26740	9467
105947908	347168	9467
105947908	4992	9467
105947908	8387	9467
105947908	8388	9467
105947908	NA	9467
105947920	284359	13079
105947927	3589	12622
105947944	284359	13079
105947969	51207	11515
105948055	9127	7970
105948093	283748	4667
105948168	11339	12651
105948220	83417	12130
105948225	83417	12130
105948226	962	12939
105948229	NA	12250
105948244	NA	12379
105948245	NA	12379
105948249	NA	12379
105948278	388553	12142
105948285	64897	12446
105948297	114836	12958
105948297	89886	12958
105948305	NA	12975
105948323	3976	12635
105948360	84433	1255
105948365	3566	12108
105948404	221400	2066
105948432	200726	12017
105948453	284359	13079
105948498	7732	10023
105948499	7732	10023
105948501	NA	13003
105948566	221393	8244
105948566	222611	8244
106557435	326	11487
106557436	1230	8828
106557436	1234	8828
106557436	729230	8828
108644432	7037	4817
108644442	389073	12028
108644448	84530	7398
108644450	116840	8724
108644455	3013	11101
108644455	8331	11101
108644455	8334	11101
108644455	8335	11101
108644455	8337	11101
108644455	8338	11101
108644455	85235	11101
108644455	8969	11101
108644455	92815	11101
108644461	2760	11585
108644466	1418	10789
108644466	1419	10789
108644466	1420	10789
108644466	1421	10789
108644471	344657	7014
108644473	NA	9629
108644478	114548	11010
108644478	126204	11010
108644478	126205	11010
108644478	126206	11010
108644478	147945	11010
108644478	171389	11010
108644478	199713	11010
108644478	204801	11010
108644478	22861	11010
108644478	338321	11010
108644478	338322	11010
108644478	338323	11010
108644478	55655	11010
108644478	91662	11010
108644483	57823	12914
108644483	8832	12914
108644486	3105	11202
108644486	3106	11202
108644486	3107	11202
108644486	3133	11202
108644486	3134	11202
108644486	3135	11202
108644486	NA	11202
108644500	3384	13051
108644715	2995	12748
108644743	79690	9255
108644811	388015	9068
108644815	2865	10149
108644815	2866	10149
108644855	4340	12830
108644858	431705	12060
108645185	144568	2073
108645256	431705	12060
108645262	79814	7089
108645272	100287226	1869
108645272	7644	1869
108645272	7757	1869
108645347	11000	5791
108645423	3006	10950
108645423	3007	10950
108645423	3008	10950
108645423	3009	10950
108645568	55870	214
108645680	49	10951
108645681	49	10951
108645703	11341	12259
108645767	NA	12962
108645783	578	11912
108646178	101928527	13023
108646195	7087	12189
108646198	79958	6195
108646250	718	988
108646285	3006	10950
108646285	3007	10950
108646285	3008	10950
108646285	3009	10950
108646286	653604	10744
108646287	653604	10744
108646289	8370	11533
108646290	8370	11533
108646291	8370	11533
108647604	100271715	3568
108647610	NA	12868
108647615	NA	12906
108647650	2492	3101
108647661	388015	9068
108647836	100287226	1869
108647836	7644	1869
108647836	7757	1869
108648055	284359	13079
108648058	100049587	11795
108648058	27036	11795
108648058	27180	11795
108648058	27181	11795
108648058	8778	11795
108648058	89858	11795
108648058	946	11795
108648065	441933	10331
108648065	79290	10331
108648073	441933	10331
108648073	79290	10331
108648074	441933	10331
108648074	79290	10331
108648075	441933	10331
108648075	79290	10331
108648076	441933	10331
108648076	79290	10331
108648080	441933	10331
108648080	79290	10331
108648094	23584	11022
108648096	NA	7253
108648102	79864	12305
108648121	653509	10678
108648121	729238	10678
108648144	7293	12705
108648152	441933	10331
108648152	79290	10331
108648189	3606	13092
108648258	114548	11010
108648258	126204	11010
108648258	126205	11010
108648258	126206	11010
108648258	147945	11010
108648258	171389	11010
108648258	199713	11010
108648258	204801	11010
108648258	22861	11010
108648258	338321	11010
108648258	338322	11010
108648258	338323	11010
108648258	55655	11010
108648258	91662	11010
108648266	6890	6369
108648292	962	12939
108648295	962	12939
108648296	4063	12859
108648322	115352	10791
108648322	79368	10791
108648322	83416	10791
108648353	389799	11694
108648372	114548	11010
108648372	126204	11010
108648372	126205	11010
108648372	126206	11010
108648372	147945	11010
108648372	171389	11010
108648372	199713	11010
108648372	204801	11010
108648372	22861	11010
108648372	338321	11010
108648372	338322	11010
108648372	338323	11010
108648372	55655	11010
108648372	91662	11010
108648771	1418	10789
