#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
XP_031758225	100495916	A8MYZ0	92482	6959
XP_017949921	100495916	A8MYZ0	92482	6959
XP_012812111	394813	Q13952	4802	6960
XP_012812112	394813	Q13952	4802	6960
XP_017946635	394813	Q13952	4802	6960
NP_989205	394813	Q13952	4802	6960
XP_012818757	549851	Q9Y657	10927	6961
XP_012818759	549851	Q9Y657	10927	6961
XP_031756397	549851	Q9Y657	10927	6961
NP_001017097	549851	Q9Y657	10927	6961
XP_004913441	100493758	Q96MB7	283254	6962
XP_031756337	100493758	Q96MB7	283254	6962
XP_031756338	100493758	Q96MB7	283254	6962
XP_002934124	100493758	Q96MB7	283254	6962
NP_001072529	779984	Q9H2A9	64377	6963
XP_017948584	779984	Q9H2A9	64377	6963
XP_017948585	779984	Q9H2A9	64377	6963
NP_001011025	496434	P00813	100	6964
XP_031749914	496434	P00813	100	6964
XP_004911687	100488990	Q8NHY3	246176	6965
XP_002933878	100488990	Q8NHY3	246176	6965
NP_001182604	100379916	Q9NUP7	54482	6966
XP_031755788	100379916	Q9NUP7	54482	6966
NP_001072852	780313	P04818	7298	6967
NP_001004982	448432	Q13569	6996	6968
NP_001004995	448470	Q32MQ0	79755	6969
NP_001016677	549431	P67809	4904	6970
NP_001278621	548402	O43719	27336	6971
XP_002936339	100036608	P30305	994	6972
NP_001096330	100124916	Q86YD5	143458	6973
NP_001107725	100135723	Q99527	2852	6974
NP_989082	394681	Q96NL0	154661	6975
XP_002937075	100487153	Q99500	1903	6976
XP_012818384	496449	P78382	10559	6977
XP_017947884	100495360	P05108	1583	6978
XP_012816640	549957	Q9H8T0	64400	6979
XP_012816639	549957	Q9H8T0	64400	6979
XP_031755975	549957	Q9H8T0	64400	6979
XP_031755976	549957	Q9H8T0	64400	6979
XP_012816641	549957	Q9H8T0	64400	6979
NP_001017203	549957	Q9H8T0	64400	6979
XP_012812090	394521	P62917	6132	6980
NP_988925	394521	P62917	6132	6980
XP_031757452	100498580	Q86YC3	375387	6981
NP_001231915	100498580	Q86YC3	375387	6981
XP_012817617	549050	Q9H9A7	80010	6982
NP_001016296	549050	Q9H9A7	80010	6982
XP_012814517	549678	Q9NYL9	29766	6983
NP_001016924	549678	Q9NYL9	29766	6983
XP_004918275	100490617	P48165	2703	6984
XP_031752327	100490617	P48165	2703	6984
XP_031746627	100494312	O15156	51043	6985
XP_031746625	100494312	O15156	51043	6985
XP_031756043	779653	P11117	53	6986
NP_001072207	779653	P11117	53	6986
NP_001116897	100144654	P07550	154	6987
XP_002943807	100492205	A6NK89	644943	6988
NP_001120068	100145069	Q8WW24	150483	6989
NP_001120610	100145771	Q96NT5	113235	6990
XP_012825473	100135190	P54922	141	6991
XP_012825472	100135190	P54922	141	6991
NP_001107365	100135190	P54922	141	6991
XP_031748349	100135190	P54922	141	6991
NP_001025634	595022	Q9NW68	55108	6992
XP_012812544	595022	Q9NW68	55108	6992
XP_031751878	595022	Q9NW68	55108	6992
XP_012812543	595022	Q9NW68	55108	6992
XP_031754702	496424	O14979	9987	6993
NP_001011015	496424	O14979	9987	6993
NP_001006844	448593	O43396	9352	6994
XP_002935379	100125795	O15091	9692	6995
NP_001003659	444887	Q92185	6489	6996
NP_001096293	100124866	Q86TB9	219988	6997
NP_001001231	407912	Q9HCU5	10113	6998
XP_012821989	548420	P50749	9770	6999
XP_012821990	548420	P50749	9770	6999
XP_012821988	548420	P50749	9770	6999
NP_001015703	548420	P50749	9770	6999
XP_012809110	100135165	Q7Z5S9	55314	7000
XP_031747411	100135165	Q7Z5S9	55314	7000
NP_001107343	100135165	Q7Z5S9	55314	7000
XP_031746347	594971	P98170	331	7001
NP_001025583	594971	P98170	331	7001
XP_031746348	594971	P98170	331	7001
XP_031747298	100145525	Q9BUK6	55154	7002
XP_031747297	100145525	Q9BUK6	55154	7002
XP_031747299	100145525	Q9BUK6	55154	7002
XP_031757844	780070	P48739	23760	7003
NP_001072614	780070	P48739	23760	7003
XP_031757848	780070	P48739	23760	7003
NP_001039063	733851	P30304	993	7004
XP_012820292	733851	P30304	993	7004
XP_002937019	100486480	O15266	6473	7005
XP_004911874	100486480	O15266	6473	7005
NP_001072478	779933	Q6IQ32	22850	7006
XP_012820356	779933	Q6IQ32	22850	7006
NP_001027476	613051	O75444	4094	7007
NP_001096402	100125004	O95704	10307	7008
XP_002940081	100488798	A6NHZ5	389257	7009
XP_002939562	100492186	O95388	8840	7010
NP_001039219	734079	Q8TDN6	55299	7011
XP_004915370	100486677	P32245	4160	7012
NP_001107507	100135361	Q99747	8774	7013
XP_031758114	108644471	A6NIV6	344657	7014
NP_001072224	779671	Q969K3	80196	7015
XP_012820429	779671	Q969K3	80196	7015
XP_017949788	779671	Q969K3	80196	7015
XP_002936375	100490486	Q969Y2	84705	7016
XP_004911076	100490486	Q969Y2	84705	7016
XP_031746132	100490486	Q969Y2	84705	7016
NP_001072199	779645	P51570	2584	7017
XP_012807998	779645	P51570	2584	7017
NP_989422	395062	Q92908	2627	7018
XP_012819929	395062	Q92908	2627	7018
NP_001016145	548899	Q7L592	55471	7019
XP_002934044	100497890	P12645	651	7020
XP_002937840	100485179	Q86UP6	50624	7021
XP_002935297	100493451	Q8N7W2	222389	7022
XP_017951833	100496012	P28335	3358	7023
XP_012817416	100145765	Q8WW52	338094	7024
XP_031760949	549292	Q9Y5Z9	29914	7025
XP_017950881	549292	Q9Y5Z9	29914	7025
XP_012822063	549292	Q9Y5Z9	29914	7025
XP_012822061	549292	Q9Y5Z9	29914	7025
NP_001016538	549292	Q9Y5Z9	29914	7025
XP_012816517	548891	P14550	10327	7026
XP_012816518	548891	P14550	10327	7026
XP_012816521	548891	P14550	10327	7026
NP_001016137	548891	P14550	10327	7026
XP_017950411	100485488	A9YTQ3	57491	7027
XP_031760316	100485488	A9YTQ3	57491	7027
XP_031760317	100485488	A9YTQ3	57491	7027
XP_031760318	100485488	A9YTQ3	57491	7027
XP_017946558	100144713	Q8N9I9	196403	7028
XP_017946559	100144713	Q8N9I9	196403	7028
NP_001116939	100144713	Q8N9I9	196403	7028
NP_001120017	100144979	Q9UBV7	11285	7029
XP_012813993	100144979	Q9UBV7	11285	7029
XP_012813994	100144979	Q9UBV7	11285	7029
XP_004915356	100101666	Q5T4T6	221711	7030
XP_012820868	100101666	Q5T4T6	221711	7030
XP_017950517	100101666	Q5T4T6	221711	7030
NP_001011281	496734	Q13087	64714	7031
NP_001096208	100124759	P51888	5549	7032
XP_002939315	100486590	O15061	23336	7033
NP_001006754	448429	Q96FV3	26262	7034
XP_002939483	100038212	P15863	5075	7035
NP_001015960	548714	Q9GZT9	54583	7036
NP_001007886	493271	Q9UHK6	23600	7037
NP_001120620	100145785	Q9H7H0	64745	7038
XP_031755904	496413	Q96NY9	80198	7039
XP_031755905	496413	Q96NY9	80198	7039
NP_001011004	496413	Q96NY9	80198	7039
XP_031755906	496413	Q96NY9	80198	7039
XP_012816423	496413	Q96NY9	80198	7039
XP_012816424	496413	Q96NY9	80198	7039
XP_017948516	496413	Q96NY9	80198	7039
XP_002936627	100495063	Q6QHC5	123099	7040
XP_031747955	100495063	Q6QHC5	123099	7040
XP_017952092	100495063	Q6QHC5	123099	7040
XP_031747956	100495063	Q6QHC5	123099	7040
NP_988952	394549	Q6QHC5	123099	7040
XP_012818772	549870	Q5QJU3	340485	7041
XP_012818769	549870	Q5QJU3	340485	7041
NP_001017116	549870	Q5QJU3	340485	7041
NP_001093694	100101703	O60902	6474	7042
XP_012818036	100101703	O60902	6474	7042
XP_017945674	779634	Q12829	10966	7043
NP_001072188	779634	Q12829	10966	7043
XP_004911656	100498589	Q5D1E8	80149	7044
XP_002938664	100498589	Q5D1E8	80149	7044
XP_031750798	100487788	Q13336	6563	7045
XP_031750799	100487788	Q13336	6563	7045
XP_031749469	101733784	Q9Y6F9	7475	7046
XP_031749468	101733784	Q9Y6F9	7475	7046
NP_001025605	594993	P25106	57007	7047
NP_001096392	100124993	P33032	4161	7048
NP_001107966	100038079	Q16254	1874	7049
NP_001039131	733954	Q96GX1	79867	7050
XP_002934793	100494651	Q6UWH4	51313	7051
XP_002940643	100496435	Q96C12	79798	7052
XP_031747133	100490005	P19532	7030	7053
NP_001119550	100127869	Q86YJ5	92979	7054
XP_012811829	100127869	Q86YJ5	92979	7054
XP_012816537	549082	P24864	898	7055
NP_001016328	549082	P24864	898	7055
XP_017946259	100190989	Q9Y6X4	26049	7056
XP_002934871	100190989	Q9Y6X4	26049	7056
XP_012826019	780163	P55345	3275	7057
NP_001072706	780163	P55345	3275	7057
XP_031750579	100490556	O95361	10626	7058
XP_031750579	100490556	Q309B1	147166	7058
NP_001121490	100158591	P43088	5737	7059
XP_002937878	100495647	Q02338	622	7060
XP_002937875	100144689	Q96HI0	205564	7061
XP_002935376	100496741	Q9NQR7	56936	7062
XP_017953398	101732210	O15335	1101	7063
XP_017950743	100144696	Q5T4F4	118813	7064
XP_017950742	100144696	Q5T4F4	118813	7064
XP_017950739	100144696	Q5T4F4	118813	7064
XP_017950744	100144696	Q5T4F4	118813	7064
XP_017950740	100144696	Q5T4F4	118813	7064
XP_012821484	100144696	Q5T4F4	118813	7064
XP_012821483	100144696	Q5T4F4	118813	7064
NP_001116926	100144696	Q5T4F4	118813	7064
NP_001106375	100124318	P14598	653361	7065
NP_001106375	100124318	A6NI72	NA	7065
NP_001106375	100124318	A8MVU1	NA	7065
XP_012811704	100124318	P14598	653361	7065
XP_012811704	100124318	A6NI72	NA	7065
XP_012811704	100124318	A8MVU1	NA	7065
XP_012818506	549778	Q96C23	130589	7066
NP_001017024	549778	Q96C23	130589	7066
XP_002937858	100489797	Q16534	3131	7067
XP_004918616	100489797	Q16534	3131	7067
NP_001072783	780243	Q9UBQ7	9380	7068
NP_001007896	493279	Q9UBQ7	9380	7068
NP_998861	407882	Q96ER3	113174	7069
XP_031755835	407882	Q96ER3	113174	7069
NP_001016193	548947	P45880	7417	7070
NP_001096241	100124797	P53990	9798	7071
XP_002934288	100492717	O14718	10692	7072
NP_001297035	100490064	Q969V1	84539	7073
NP_989062	394659	Q96HF1	6423	7074
XP_002937151	100485175	Q8NFU5	253430	7075
XP_002933700	100379812	Q9H211	81620	7076
XP_012819496	549703	P43694	2626	7077
XP_031757583	549703	P43694	2626	7077
XP_012819495	549703	P43694	2626	7077
NP_001016949	549703	P43694	2626	7077
XP_004911947	100492720	Q6Y2X3	85406	7078
XP_012813269	100492720	Q6Y2X3	85406	7078
XP_002934558	100492720	Q6Y2X3	85406	7078
XP_012814443	548802	Q96S86	145864	7079
NP_001016048	548802	Q96S86	145864	7079
XP_002932715	100038221	Q8N0V5	2651	7080
XP_002932731	100491539	Q8N0V5	2651	7080
XP_012821804	448096	P08397	3145	7081
NP_001005635	448096	P08397	3145	7081
NP_989179	394786	P55851	7351	7082
XP_002938641	100493007	Q8ND07	80127	7083
XP_012813336	100487141	Q12908	6555	7084
XP_002932621	100379837	Q8TC71	132671	7085
XP_004912624	100379837	Q8TC71	132671	7085
XP_002933150	100497251	Q8TC71	132671	7085
XP_031754881	100497251	Q8TC71	132671	7085
XP_017948568	733502	A6NNN8	146167	7086
XP_012816686	733502	A6NNN8	146167	7086
NP_001037900	733502	A6NNN8	146167	7086
NP_001120006	100144968	P49753	10965	7087
NP_001120006	100144968	Q86TX2	641371	7087
NP_001120006	100144968	Q8N9L9	122970	7087
NP_001116496	100144436	Q99456	3859	7088
NP_001016659	549413	Q99456	3859	7088
NP_001120056	100145042	Q99456	3859	7088
XP_012823066	496991	Q9BSE5	79814	7089
XP_002942858	496991	Q9BSE5	79814	7089
XP_031761985	108645262	Q9BSE5	79814	7089
XP_012827188	548664	Q8WVB3	284004	7090
NP_001015910	548664	Q8WVB3	284004	7090
XP_012827189	548664	Q8WVB3	284004	7090
XP_031748632	100145584	Q9H8Y5	55139	7091
XP_031748633	100145584	Q9H8Y5	55139	7091
XP_031748634	100145584	Q9H8Y5	55139	7091
NP_001120000	100144957	P21912	6390	7092
NP_001008041	493403	Q9H2G9	8548	7093
NP_001025617	595005	Q96IY4	1361	7094
XP_002933818	100496935	Q5VT40	149297	7095
NP_001017191	549945	Q9UHW5	51184	7096
XP_012821869	448541	P06753	7170	7097
XP_031750554	116408017	P41146	4987	7098
XP_017951080	100486888	Q96LD1	137868	7099
XP_012823729	493555	Q9NUM3	55334	7100
XP_012823730	493555	Q9NUM3	55334	7100
NP_001008193	493555	Q9NUM3	55334	7100
XP_031753706	493309	O95620	11062	7101
NP_001007929	493309	O95620	11062	7101
XP_017947534	493309	O95620	11062	7101
NP_001008430	493256	Q9H7B2	84154	7102
XP_012818362	493256	Q9H7B2	84154	7102
XP_031760548	100037858	Q9BZD2	55315	7103
XP_031760549	100037858	Q9BZD2	55315	7103
NP_001096236	100124791	P22415	7391	7104
XP_002932668	100488712	P32247	680	7105
XP_002935396	100486229	P23677	3706	7106
XP_002935073	100493449	Q8WXG1	91543	7107
XP_002934195	100489733	Q99972	4653	7108
XP_002938394	100379797	Q9P035	51495	7109
XP_002941559	100380021	Q9H972	60686	7110
XP_031757044	100488297	Q8IXV7	200942	7111
XP_031760328	100490145	Q6W5P4	387129	7112
XP_002938108	100490892	O43566	10636	7113
XP_004912911	100490892	O43566	10636	7113
XP_031754696	100490892	O43566	10636	7113
XP_012809039	493353	Q13190	6811	7114
XP_012809038	493353	Q13190	6811	7114
NP_001007991	493353	Q13190	6811	7114
XP_012815847	100101245	Q8WXE1	84126	7115
XP_012815845	100101245	Q8WXE1	84126	7115
NP_001015895	100101245	Q8WXE1	84126	7115
XP_012818453	549199	Q9H1Y0	9474	7116
XP_012818455	549199	Q9H1Y0	9474	7116
XP_012818452	549199	Q9H1Y0	9474	7116
XP_017948505	493360	P25789	5685	7117
NP_001007998	493360	P25789	5685	7117
NP_001090832	100038215	Q00169	5306	7118
XP_017946525	100038215	Q00169	5306	7118
XP_031759185	493482	Q9H3S5	93183	7119
NP_001008120	493482	Q9H3S5	93183	7119
XP_031759648	100491509	Q9H9V9	65094	7120
XP_004915583	100491509	Q9H9V9	65094	7120
XP_012827170	496834	Q92949	2302	7121
NP_001011367	496834	Q92949	2302	7121
XP_002937004	613045	O00391	5768	7122
NP_001008128	493490	Q96EM0	112849	7123
NP_001017051	549805	Q8NES3	3955	7124
XP_002931790	100487862	Q12934	631	7125
XP_004914544	100490883	O94819	9920	7126
XP_002941200	100497348	P82933	64965	7127
XP_002932557	493196	Q99536	10493	7128
XP_002938277	100495534	Q9BTV4	79188	7129
XP_004912630	100495008	Q96QR8	5814	7130
XP_017952819	100487061	Q08AI6	151258	7131
XP_017946691	496692	P10768	2098	7132
XP_031751775	496692	P10768	2098	7132
XP_031751776	496692	P10768	2098	7132
NP_001011247	496692	P10768	2098	7132
XP_012814241	407955	Q658L1	283726	7133
NP_998882	407955	Q658L1	283726	7133
XP_002941502	100127188	Q9H6E5	64852	7134
XP_012809044	100127188	Q9H6E5	64852	7134
XP_031759878	100493236	Q9P266	57608	7135
XP_002940380	100493236	Q9P266	57608	7135
NP_001016267	549021	O96020	9134	7136
NP_001008112	493474	P25685	3337	7137
NP_001120511	100145642	O75881	9420	7138
NP_001072159	447981	P62424	6130	7139
NP_001072758	780215	Q07352	677	7140
XP_002940491	100497661	Q13772	8031	7141
NP_001039039	733805	Q9NWS1	55010	7142
XP_031752903	100486518	B1AL88	728215	7143
XP_031752307	100489577	Q5DX21	152404	7144
XP_004912140	100488150	Q8IUF8	84864	7145
XP_004912141	100488150	Q8IUF8	84864	7145
XP_004912139	100488150	Q8IUF8	84864	7145
XP_002933117	100488150	Q8IUF8	84864	7145
XP_012823605	394638	Q01105	6418	7146
XP_012823605	394638	P0DME0	646817	7146
XP_012823606	394638	Q01105	6418	7146
XP_012823606	394638	P0DME0	646817	7146
NP_989041	394638	Q01105	6418	7146
NP_989041	394638	P0DME0	646817	7146
XP_004916207	101733259	O75900	8510	7147
XP_031761991	101733259	O75900	8510	7147
NP_001011223	496659	P00740	2158	7148
NP_989424	395065	O43623	6591	7149
XP_031756124	780220	Q8NAT2	163589	7150
XP_031756125	780220	Q8NAT2	163589	7150
XP_031756126	780220	Q8NAT2	163589	7150
XP_031756127	780220	Q8NAT2	163589	7150
NP_001072763	780220	Q8NAT2	163589	7150
XP_012816239	407869	Q04206	5970	7151
XP_031755832	407869	Q04206	5970	7151
NP_001001211	407869	Q04206	5970	7151
NP_001016833	549587	Q9HB21	59338	7152
XP_012822091	549587	Q9HB21	59338	7152
XP_002934650	100495464	Q86X95	9541	7153
NP_001072491	779946	Q9UJD0	9783	7154
XP_004917027	100489552	Q17RQ9	NA	7155
XP_012825639	100216147	P0C2W1	200933	7156
XP_017949635	100496787	P31391	6754	7157
XP_017949568	100497263	Q8TB92	54511	7158
NP_001025523	594903	Q14103	3184	7159
XP_012819002	594903	Q14103	3184	7159
XP_012819004	594903	Q14103	3184	7159
XP_012819011	594903	Q14103	3184	7159
XP_012819008	594903	Q14103	3184	7159
XP_012819965	448073	Q13595	29896	7160
XP_012819962	448073	Q13595	29896	7160
NP_001004819	448073	Q13595	29896	7160
XP_012819963	448073	Q13595	29896	7160
XP_002940696	100486967	P13645	3858	7161
XP_002940696	100486967	P35527	3857	7161
XP_031750585	100486967	P13645	3858	7161
XP_031750585	100486967	P35527	3857	7161
NP_001039124	733947	Q8WUF5	10848	7162
XP_031746367	733947	Q8WUF5	10848	7162
XP_031746369	733947	Q8WUF5	10848	7162
NP_001072557	780012	Q969Q1	84676	7163
XP_012812733	780012	Q969Q1	84676	7163
XP_004915309	100492067	P17706	5771	7164
XP_002936122	100492067	P17706	5771	7164
XP_002932361	100496051	Q96IV6	10826	7165
XP_031754574	100496051	Q96IV6	10826	7165
XP_012822199	779942	Q14982	4978	7166
NP_001072487	779942	Q14982	4978	7166
XP_012819986	448483	Q8N4L2	55529	7167
NP_001005000	448483	Q8N4L2	55529	7167
XP_031750559	100488018	Q2M2I5	192666	7168
NP_001121485	100158585	Q2M2I5	192666	7168
NP_989373	395004	O15260	6836	7169
NP_001001245	407949	Q8NFL0	93010	7170
XP_002939467	100492736	Q6FHJ7	6424	7171
XP_002940795	100486652	Q8IYU8	221154	7172
XP_004910694	101730278	Q9UBL9	22953	7173
XP_031747727	100038173	Q9HCC8	54857	7174
XP_031747729	100038173	Q9HCC8	54857	7174
XP_031747730	100038173	Q9HCC8	54857	7174
XP_031747731	100038173	Q9HCC8	54857	7174
XP_031747728	100038173	Q9HCC8	54857	7174
XP_031747732	100038173	Q9HCC8	54857	7174
XP_012815669	448748	O95983	53615	7175
XP_012815666	448748	O95983	53615	7175
NP_001006901	448748	O95983	53615	7175
XP_017947920	448748	O95983	53615	7175
XP_017947915	448748	O95983	53615	7175
XP_002941809	100496499	Q9BQS2	83849	7176
XP_031762114	100496499	Q9BQS2	83849	7176
XP_031762115	100496499	Q9BQS2	83849	7176
XP_031762116	100496499	Q9BQS2	83849	7176
XP_031762117	100496499	Q9BQS2	83849	7176
XP_004917819	100493826	A2RUC4	129450	7177
XP_004917820	100493826	A2RUC4	129450	7177
XP_017952963	100493826	A2RUC4	129450	7177
XP_002937758	100493826	A2RUC4	129450	7177
XP_012812401	549064	Q8IW45	55739	7178
NP_001234914	549064	Q8IW45	55739	7178
XP_017946736	549064	Q8IW45	55739	7178
XP_012812402	549064	Q8IW45	55739	7178
XP_012823686	448449	Q15545	6879	7179
NP_001006764	448449	Q15545	6879	7179
XP_012823683	448449	Q15545	6879	7179
XP_012823685	448449	Q15545	6879	7179
NP_001136372	496820	Q9H0V9	81562	7180
XP_012814397	496820	Q9H0V9	81562	7180
NP_001011319	496778	O75787	10159	7181
XP_002931959	100497518	P36269	2687	7182
NP_001072802	780263	Q8N8N7	145482	7183
NP_001039128	733951	Q96FB5	51093	7184
XP_002931837	100488081	Q96MV8	158866	7185
XP_004915264	100486970	Q719H9	284252	7186
XP_004913406	100493396	Q9H161	60529	7187
XP_012811144	100491322	Q96EP9	201780	7188
XP_031758584	100485684	Q5TDP6	51557	7189
NP_001005690	448195	Q14094	10983	7190
XP_012814707	448195	Q14094	10983	7190
XP_012814714	448195	Q14094	10983	7190
XP_031753545	448195	Q14094	10983	7190
XP_031753551	448195	Q14094	10983	7190
XP_012825973	779499	Q9H4B0	64172	7191
XP_012825974	779499	Q9H4B0	64172	7191
NP_001153459	779499	Q9H4B0	64172	7191
XP_031748583	779499	Q9H4B0	64172	7191
XP_002942478	100380090	P50336	5498	7192
XP_031747453	100380090	P50336	5498	7192
XP_031747454	100380090	P50336	5498	7192
XP_012825724	407847	P05455	6741	7193
NP_001001455	407847	P05455	6741	7193
NP_001001989	394934	P37198	23636	7194
XP_012823622	394934	P37198	23636	7194
XP_002938706	100496747	Q6P1N9	83940	7195
XP_012820625	100496747	Q6P1N9	83940	7195
XP_012812422	549132	Q13491	2824	7196
NP_001016378	549132	Q13491	2824	7196
XP_031757132	100495566	P35367	3269	7197
XP_031757131	100495566	P35367	3269	7197
NP_001008135	493497	O95433	10598	7198
NP_001090638	100036603	O43323	50846	7199
XP_002933707	100486414	P16444	1800	7200
NP_001008108	493470	Q9NP79	51534	7201
NP_001015815	548532	Q9NRC8	51547	7202
NP_001017257	550011	Q9H5J4	79071	7203
XP_017947285	100485276	O15353	8456	7204
XP_002939307	116406454	Q9UJV8	29942	7205
XP_017952759	101734303	P33076	4261	7206
XP_017946491	100492671	Q9BXJ2	114905	7207
XP_004912537	100379703	Q9BR77	84318	7208
XP_004912538	100379703	Q9BR77	84318	7208
XP_004912539	100379703	Q9BR77	84318	7208
XP_031754502	100379703	Q9BR77	84318	7208
XP_002941941	100379703	Q9BR77	84318	7208
XP_004912536	100379703	Q9BR77	84318	7208
XP_031750263	100497829	Q9BR77	84318	7208
XP_031754503	100379703	Q9BR77	84318	7208
XP_031754504	100379703	Q9BR77	84318	7208
XP_031748045	101732242	Q9BR77	84318	7208
XP_031746944	101730860	Q9BR77	84318	7208
NP_001011239	496681	A4D1E9	85865	7209
NP_001005455	448050	P12271	6017	7210
NP_001011500	497004	Q01459	1486	7211
XP_004914984	101732635	A6NGG8	388939	7212
NP_001007969	493338	Q9H832	65264	7213
XP_002940973	100487219	Q92750	6875	7214
NP_001016586	549340	Q68CQ7	55830	7215
XP_031755945	549340	Q68CQ7	55830	7215
XP_031755944	549340	Q68CQ7	55830	7215
XP_031755943	549340	Q68CQ7	55830	7215
XP_031755946	549340	Q68CQ7	55830	7215
NP_001190183	100497907	Q8NB91	2187	7216
XP_031751652	100497907	Q8NB91	2187	7216
XP_031751653	100497907	Q8NB91	2187	7216
XP_031751651	100497907	Q8NB91	2187	7216
XP_031752053	101732237	Q8NB91	2187	7216
XP_031750352	100485444	Q99650	9180	7217
XP_031750356	100485444	Q99650	9180	7217
XP_004910505	100485444	Q99650	9180	7217
XP_031750363	100485444	Q99650	9180	7217
XP_002938711	100038104	Q9BW19	3833	7218
XP_002938712	100038104	Q9BW19	3833	7218
XP_031746935	100038104	Q9BW19	3833	7218
NP_001007500	493226	P78337	5307	7219
XP_012814317	493226	P78337	5307	7219
NP_001120638	100145811	Q2MV58	79600	7220
XP_031751725	100145811	Q2MV58	79600	7220
XP_017949357	496694	Q9NYP7	60481	7221
NP_001011248	496694	Q9NYP7	60481	7221
XP_012812291	496427	P51810	4935	7222
NP_001011018	496427	P51810	4935	7222
XP_031754976	100379705	O43586	9051	7223
XP_017947872	100379705	O43586	9051	7223
NP_001006874	448649	P04198	4613	7224
NP_001016002	548756	P51398	7818	7225
NP_001016159	548913	Q9NXB9	54898	7226
XP_004910520	100379719	O43164	9867	7227
XP_004910519	100379719	O43164	9867	7227
XP_002935519	100379719	O43164	9867	7227
XP_017945389	100379719	O43164	9867	7227
XP_012821705	100329139	O95149	10073	7228
XP_012821704	100329139	O95149	10073	7228
NP_001165191	100329139	O95149	10073	7228
XP_031761168	100493648	Q9UNW1	9562	7229
XP_031761169	100493648	Q9UNW1	9562	7229
XP_002935472	100493648	Q9UNW1	9562	7229
XP_031750645	101732375	P58872	162494	7230
XP_031750644	101732375	P58872	162494	7230
XP_031750646	101732375	P58872	162494	7230
NP_001305673	100492016	A6NJT0	340260	7231
XP_017952549	100492016	A6NJT0	340260	7231
XP_031751767	496435	Q9H8W5	80263	7232
NP_001011026	496435	Q9H8W5	80263	7232
XP_012819451	100487694	Q5JU00	202500	7233
XP_002942200	100487694	Q5JU00	202500	7233
XP_002940986	100491407	Q6ZMT1	342667	7234
XP_031750576	100491407	Q6ZMT1	342667	7234
NP_001120374	100145448	P58417	30010	7235
NP_001123842	100170603	Q15904	537	7236
NP_001017227	549981	Q99697	5308	7237
XP_002939047	100493345	Q5VWW1	389941	7238
XP_012821951	496514	Q96NB2	118980	7239
XP_012821953	496514	Q96NB2	118980	7239
XP_012821954	496514	Q96NB2	118980	7239
XP_031760885	496514	Q96NB2	118980	7239
XP_031760884	496514	Q96NB2	118980	7239
XP_012821952	496514	Q96NB2	118980	7239
NP_001011101	496514	Q96NB2	118980	7239
XP_004916866	100494168	Q92838	1896	7240
XP_004916867	100494168	Q92838	1896	7240
XP_004916868	100494168	Q92838	1896	7240
XP_002934940	100494168	Q92838	1896	7240
XP_012816705	733776	Q9BUB4	23536	7241
XP_012816706	733776	Q9BUB4	23536	7241
NP_001037984	733776	Q9BUB4	23536	7241
XP_031756014	733776	Q9BUB4	23536	7241
XP_012812918	100488662	A6NNA2	NA	7242
XP_012812919	100488662	A6NNA2	NA	7242
XP_012812920	100488662	A6NNA2	NA	7242
XP_004915914	100495127	P57775	6468	7243
XP_002936816	100495127	P57775	6468	7243
XP_031761869	100495127	P57775	6468	7243
XP_031753831	550100	P05423	661	7244
NP_001017346	550100	P05423	661	7244
XP_012820054	496646	P35219	767	7245
NP_001011213	496646	P35219	767	7245
NP_001015942	548696	Q96C36	29920	7246
NP_001015942	548696	P32322	5831	7246
NP_001090798	100037893	O75829	11061	7247
NP_001243221	100485371	Q8N271	150696	7248
NP_001072347	779800	Q9UNE7	10273	7249
NP_989278	394892	Q96L50	122769	7250
XP_004918779	101732783	Q6ZNI0	140687	7251
XP_002941814	100497864	Q9H903	441024	7252
XP_017951162	108648096	P0DP72	NA	7253
XP_031752664	100495354	Q9GZU5	60506	7254
XP_012821158	780105	P19484	7942	7255
XP_012821165	780105	P19484	7942	7255
XP_012821171	780105	P19484	7942	7255
XP_031752002	780105	P19484	7942	7255
XP_031752001	780105	P19484	7942	7255
NP_001072648	780105	P19484	7942	7255
NP_001037863	548367	Q643R3	254531	7256
XP_012816973	548367	Q643R3	254531	7256
NP_001039246	734111	Q86TL0	84971	7257
XP_031753873	734111	Q86TL0	84971	7257
XP_017946775	550077	Q8N9F7	284161	7258
NP_001017323	550077	Q8N9F7	284161	7258
XP_002937799	100490204	Q8N126	57863	7259
XP_002937798	100490204	Q8N126	57863	7259
NP_001120517	100145650	P05093	1586	7260
NP_001005438	448021	Q92765	2487	7261
NP_001006780	448472	Q9Y673	29880	7262
NP_001017105	549859	Q9NVD3	54093	7263
NP_001165748	407766	Q9BVH7	81849	7264
XP_002934319	100495120	Q99999	9514	7265
XP_004917361	100496179	Q8NCH0	113189	7266
XP_012818865	100380124	Q6UY01	79782	7267
XP_031755817	394826	P08603	3075	7268
XP_031755818	394826	P08603	3075	7268
XP_031755820	394826	P08603	3075	7268
XP_031755819	394826	P08603	3075	7268
NP_989218	394826	P08603	3075	7268
XP_031748530	549318	Q14CZ0	29035	7269
NP_001016564	549318	Q14CZ0	29035	7269
NP_001116492	100124329	Q99453	8929	7270
XP_012817077	100124329	Q99453	8929	7270
NP_001263622	100125084	Q8WXD2	29106	7271
NP_001263623	100125084	Q8WXD2	29106	7271
NP_001032342	496941	Q15024	23016	7272
