#XT_gene	HS_gene	OrthoID
100497648	54700	ORTHOMCL5024
100497656	3055	ORTHOMCL653
100497656	3932	ORTHOMCL653
100497656	4067	ORTHOMCL653
100497656	640	ORTHOMCL653
100497662	29085	ORTHOMCL8214
100497663	9392	ORTHOMCL5453
100497686	79065	ORTHOMCL804
100497690	11069	ORTHOMCL1290
100497691	4642	ORTHOMCL2367
100497692	4217	ORTHOMCL1943
100497693	8322	ORTHOMCL8436
100497698	3736	ORTHOMCL162
100497698	3737	ORTHOMCL162
100497698	3738	ORTHOMCL162
100497698	3739	ORTHOMCL162
100497698	3741	ORTHOMCL162
100497698	3742	ORTHOMCL162
100497698	3743	ORTHOMCL162
100497698	3744	ORTHOMCL162
100497699	23169	ORTHOMCL4829
100497702	3067	ORTHOMCL3572
100497706	10844	ORTHOMCL4944
100497714	3746	ORTHOMCL239
100497714	3747	ORTHOMCL239
100497714	3748	ORTHOMCL239
100497714	3749	ORTHOMCL239
100497723	415116	ORTHOMCL9685
100497725	30812	ORTHOMCL10421
100497730	23263	ORTHOMCL480
100497731	9899	ORTHOMCL3544
100497736	5593	ORTHOMCL3418
100497737	8626	ORTHOMCL1050
100497739	81578	ORTHOMCL10028
100497743	57528	ORTHOMCL5399
100497744	128553	ORTHOMCL8325
100497747	6611	ORTHOMCL9032
100497750	79572	ORTHOMCL2919
100497757	27079	ORTHOMCL9165
100497758	9107	ORTHOMCL7667
100497761	1268	ORTHOMCL7781
100497763	144195	ORTHOMCL966
100497763	6513	ORTHOMCL966
100497763	6515	ORTHOMCL966
100497766	6533	ORTHOMCL368
100497766	6538	ORTHOMCL368
100497766	6539	ORTHOMCL368
100497766	6540	ORTHOMCL368
100497774	2693	ORTHOMCL10290
100497776	6553	ORTHOMCL10029
100497777	5316	ORTHOMCL3525
100497782	23433	ORTHOMCL8845
100497783	1793	ORTHOMCL4851
100497786	85458	ORTHOMCL5786
100497797	540	ORTHOMCL10286
100497804	4285	ORTHOMCL4617
100497833	1690	ORTHOMCL10187
100497838	5163	ORTHOMCL1029
100497838	5164	ORTHOMCL1029
100497838	5165	ORTHOMCL1029
100497838	5166	ORTHOMCL1029
100497844	65084	ORTHOMCL8454
100497847	55289	ORTHOMCL4328
100497849	1794	ORTHOMCL9656
100497861	83548	ORTHOMCL10528
100497864	441024	ORTHOMCL7725
100497885	54207	ORTHOMCL5269
100497888	11226	ORTHOMCL805
100497888	2591	ORTHOMCL805
100497889	4921	ORTHOMCL3567
100497893	1141	ORTHOMCL3157
100497893	1143	ORTHOMCL3157
100497898	64409	ORTHOMCL7343
100497913	200959	ORTHOMCL543
100497913	2569	ORTHOMCL543
100497913	2570	ORTHOMCL543
100497934	6781	ORTHOMCL5250
100497935	26098	ORTHOMCL5465
100497943	10171	ORTHOMCL8501
100497950	284339	ORTHOMCL10099
100497961	57708	ORTHOMCL5088
100497964	7409	ORTHOMCL5699
100497988	339745	ORTHOMCL1126
100497988	8405	ORTHOMCL1126
100497989	164633	ORTHOMCL9885
100497991	340156	ORTHOMCL3236
100497997	340146	ORTHOMCL8659
100497999	23682	ORTHOMCL9392
100498011	84168	ORTHOMCL3127
100498023	84162	ORTHOMCL227
100498036	222255	ORTHOMCL1982
100498042	146223	ORTHOMCL9909
100498043	11226	ORTHOMCL805
100498043	2591	ORTHOMCL805
100498045	255119	ORTHOMCL8826
100498052	170690	ORTHOMCL9771
100498055	5593	ORTHOMCL3418
100498056	26053	ORTHOMCL8270
100498058	344405	ORTHOMCL8430
100498065	81848	ORTHOMCL2852
100498069	23284	ORTHOMCL1042
100498081	85366	ORTHOMCL8709
100498088	4774	ORTHOMCL337
100498088	4784	ORTHOMCL337
100498100	6505	ORTHOMCL5199
100498102	3239	ORTHOMCL9957
100498135	6523	ORTHOMCL2877
100498135	6527	ORTHOMCL2877
100498148	9716	ORTHOMCL9823
100498149	79587	ORTHOMCL2849
100498150	51804	ORTHOMCL3072
100498152	23112	ORTHOMCL613
100498157	339123	ORTHOMCL7398
100498202	5596	ORTHOMCL10417
100498213	161436	ORTHOMCL1002
100498213	400954	ORTHOMCL1002
100498216	7187	ORTHOMCL3584
100498226	56923	ORTHOMCL8726
100498254	84181	ORTHOMCL3243
100498261	5255	ORTHOMCL435
100498261	5256	ORTHOMCL435
100498265	92017	ORTHOMCL5206
100498276	9508	ORTHOMCL9576
100498278	6774	ORTHOMCL1358
100498286	9681	ORTHOMCL381
100498300	286410	ORTHOMCL673
100498309	5426	ORTHOMCL10118
100498312	140469	ORTHOMCL3167
100498313	5459	ORTHOMCL8344
100498316	9846	ORTHOMCL4474
100498333	114815	ORTHOMCL3090
100498333	22986	ORTHOMCL3090
100498348	10466	ORTHOMCL8045
100498351	4887	ORTHOMCL9008
100498359	100134444	ORTHOMCL516
100498359	3759	ORTHOMCL516
100498359	3761	ORTHOMCL516
100498359	3768	ORTHOMCL516
100498359	3770	ORTHOMCL516
100498369	64077	ORTHOMCL8028
100498379	2741	ORTHOMCL454
100498379	2742	ORTHOMCL454
100498379	441509	ORTHOMCL454
100498379	8001	ORTHOMCL454
100498392	1457	ORTHOMCL1087
100498392	1459	ORTHOMCL1087
100498392	283106	ORTHOMCL1087
100498395	8975	ORTHOMCL3179
100498413	7082	ORTHOMCL446
100498426	2897	ORTHOMCL552
100498426	2898	ORTHOMCL552
100498426	2899	ORTHOMCL552
100498428	5458	ORTHOMCL10375
100498448	56975	ORTHOMCL10526
100498457	64405	ORTHOMCL2871
100498460	2909	ORTHOMCL1433
100498464	9586	ORTHOMCL2294
100498465	1783	ORTHOMCL1308
100498465	51143	ORTHOMCL1308
100498471	130507	ORTHOMCL1887
100498472	10915	ORTHOMCL3432
100498478	747	ORTHOMCL2812
100498480	283455	ORTHOMCL3040
100498491	10162	ORTHOMCL9577
100498495	3690	ORTHOMCL4266
100498495	NA	ORTHOMCL4266
100498501	10021	ORTHOMCL518
100498501	348980	ORTHOMCL518
100498501	57657	ORTHOMCL518
100498501	610	ORTHOMCL518
100498504	131368	ORTHOMCL10035
100498508	28232	ORTHOMCL7523
100498518	1133	ORTHOMCL7106
100498524	10936	ORTHOMCL10045
100498525	8030	ORTHOMCL7924
100498529	1845	ORTHOMCL4659
100498537	84640	ORTHOMCL5775
100498540	216	ORTHOMCL533
100498540	217	ORTHOMCL533
100498540	219	ORTHOMCL533
100498540	220	ORTHOMCL533
100498540	8854	ORTHOMCL533
100498541	27115	ORTHOMCL387
100498541	5150	ORTHOMCL387
100498547	6774	ORTHOMCL1358
100498548	20	ORTHOMCL1861
100498555	120071	ORTHOMCL674
100498555	9215	ORTHOMCL674
100498559	51555	ORTHOMCL9295
100498561	4919	ORTHOMCL3548
100498578	129138	ORTHOMCL8635
100498579	321	ORTHOMCL781
100498588	26278	ORTHOMCL2782
100498620	166863	ORTHOMCL2203
100498626	4891	ORTHOMCL983
100498626	6556	ORTHOMCL983
100498629	28316	ORTHOMCL8061
100498631	8312	ORTHOMCL5150
100498633	92105	ORTHOMCL4566
100498637	1394	ORTHOMCL5508
100498637	1395	ORTHOMCL5508
100498640	139818	ORTHOMCL5603
100498648	4154	ORTHOMCL602
100499209	394	ORTHOMCL1458
100533180	445815	ORTHOMCL663
100533180	NA	ORTHOMCL663
100551495	387522	ORTHOMCL10508
100551497	7335	ORTHOMCL7501
101730243	23515	ORTHOMCL562
101730272	127435	ORTHOMCL9378
101730278	22953	ORTHOMCL7428
101730310	246213	ORTHOMCL1014
101730310	57030	ORTHOMCL1014
101730310	57084	ORTHOMCL1014
101730316	129684	ORTHOMCL9275
101730350	157739	ORTHOMCL5116
101730371	317772	ORTHOMCL13
101730384	57620	ORTHOMCL4631
101730386	22989	ORTHOMCL51
101730386	4619	ORTHOMCL51
101730386	4620	ORTHOMCL51
101730386	4621	ORTHOMCL51
101730386	4622	ORTHOMCL51
101730386	4624	ORTHOMCL51
101730386	4625	ORTHOMCL51
101730386	4626	ORTHOMCL51
101730386	57644	ORTHOMCL51
101730386	8735	ORTHOMCL51
101730387	8448	ORTHOMCL8877
101730415	653604	ORTHOMCL44
101730512	29903	ORTHOMCL2014
101730558	10381	ORTHOMCL143
101730558	10382	ORTHOMCL143
101730558	10383	ORTHOMCL143
101730558	203068	ORTHOMCL143
101730558	347688	ORTHOMCL143
101730558	347733	ORTHOMCL143
101730558	7280	ORTHOMCL143
101730558	81027	ORTHOMCL143
101730558	84617	ORTHOMCL143
101730558	NA	ORTHOMCL143
101730580	2664	ORTHOMCL1000
101730580	2665	ORTHOMCL1000
101730598	215	ORTHOMCL3121
101730598	225	ORTHOMCL3121
101730602	5139	ORTHOMCL7223
101730635	10282	ORTHOMCL4774
101730642	653604	ORTHOMCL44
101730668	10060	ORTHOMCL317
101730668	6833	ORTHOMCL317
101730687	29780	ORTHOMCL2011
101730687	55742	ORTHOMCL2011
101730757	10396	ORTHOMCL271
101730757	51761	ORTHOMCL271
101730761	317772	ORTHOMCL13
101730769	10194	ORTHOMCL5286
101730808	80227	ORTHOMCL9
101730812	8694	ORTHOMCL1400
101730817	317772	ORTHOMCL13
101730986	653604	ORTHOMCL44
101731006	317772	ORTHOMCL13
101731027	10352	ORTHOMCL8538
101731074	653604	ORTHOMCL44
101731114	55509	ORTHOMCL8690
101731136	2845	ORTHOMCL3116
101731143	9442	ORTHOMCL5368
101731157	84680	ORTHOMCL5617
101731170	84314	ORTHOMCL3315
101731179	3357	ORTHOMCL9280
101731188	6261	ORTHOMCL98
101731188	6262	ORTHOMCL98
101731188	6263	ORTHOMCL98
101731237	2256	ORTHOMCL8658
101731321	23208	ORTHOMCL4451
101731339	29882	ORTHOMCL7984
101731346	171425	ORTHOMCL4689
101731404	25925	ORTHOMCL3124
101731463	1880	ORTHOMCL7301
101731482	125476	ORTHOMCL1151
101731550	6517	ORTHOMCL7626
101731563	285	ORTHOMCL8900
101731570	653808	ORTHOMCL7140
101731577	3359	ORTHOMCL8338
101731597	3786	ORTHOMCL5594
101731598	6769	ORTHOMCL7908
101731640	139411	ORTHOMCL9662
101731722	80227	ORTHOMCL9
101731820	114483834	ORTHOMCL4720
101731867	11221	ORTHOMCL4264
101731892	2664	ORTHOMCL1000
101731892	2665	ORTHOMCL1000
101731897	317772	ORTHOMCL13
101731908	317772	ORTHOMCL13
101731954	5698	ORTHOMCL9061
101732059	317772	ORTHOMCL13
101732103	8370	ORTHOMCL119
101732191	2844	ORTHOMCL7724
101732210	1101	ORTHOMCL9455
101732221	55353	ORTHOMCL9607
101732287	140458	ORTHOMCL3531
101732375	162494	ORTHOMCL2813
101732439	254428	ORTHOMCL398
101732439	84102	ORTHOMCL398
101732511	6549	ORTHOMCL4775
101732520	55799	ORTHOMCL5315
101732547	125206	ORTHOMCL4854
101732569	80728	ORTHOMCL4978
101732617	53344	ORTHOMCL7295
101732638	8370	ORTHOMCL119
101732710	10072	ORTHOMCL7559
101732753	3788	ORTHOMCL7555
101732756	6571	ORTHOMCL8607
101732809	7381	ORTHOMCL9624
101732823	317772	ORTHOMCL13
101732885	5866	ORTHOMCL770
101732908	317772	ORTHOMCL13
101732915	3081	ORTHOMCL9940
101732928	6945	ORTHOMCL2971
101732933	1136	ORTHOMCL3303
101732933	8973	ORTHOMCL3303
101733051	7249	ORTHOMCL1879
101733063	7204	ORTHOMCL1100
101733079	65123	ORTHOMCL2170
101733172	4642	ORTHOMCL2367
101733182	8370	ORTHOMCL119
101733196	29089	ORTHOMCL1960
101733224	653604	ORTHOMCL44
101733255	23196	ORTHOMCL4584
101733262	317772	ORTHOMCL13
101733365	84695	ORTHOMCL1607
101733375	257218	ORTHOMCL4600
101733377	64106	ORTHOMCL7052
101733393	261729	ORTHOMCL9324
101733396	6451	ORTHOMCL9743
101733401	6164	ORTHOMCL3206
101733437	1854	ORTHOMCL9459
101733439	10060	ORTHOMCL317
101733439	6833	ORTHOMCL317
101733537	50507	ORTHOMCL2882
101733578	157638	ORTHOMCL10428
101733630	1509	ORTHOMCL1111
101733645	80227	ORTHOMCL9
101733656	317772	ORTHOMCL13
101733663	3223	ORTHOMCL5519
101733740	64175	ORTHOMCL1388
101733784	7475	ORTHOMCL4280
101733789	55005	ORTHOMCL2869
101733791	114815	ORTHOMCL3090
101733791	22986	ORTHOMCL3090
101733824	137886	ORTHOMCL7057
101733834	51559	ORTHOMCL751
101733834	64943	ORTHOMCL751
101733863	3207	ORTHOMCL10334
101733880	317772	ORTHOMCL13
101733884	339453	ORTHOMCL5379
101733945	100507421	ORTHOMCL4640
101734068	129293	ORTHOMCL2177
101734068	388630	ORTHOMCL2177
101734071	64137	ORTHOMCL2091
101734071	9619	ORTHOMCL2091
101734223	1879	ORTHOMCL52
101734223	253738	ORTHOMCL52
101734223	57593	ORTHOMCL52
101734223	64641	ORTHOMCL52
101734257	3204	ORTHOMCL9738
101734304	84162	ORTHOMCL227
101734305	286097	ORTHOMCL1511
101734308	374354	ORTHOMCL8365
101734372	7474	ORTHOMCL1417
101734372	81029	ORTHOMCL1417
101734426	8370	ORTHOMCL119
101734463	2740	ORTHOMCL9994
101734477	392465	ORTHOMCL476
101734513	83700	ORTHOMCL7943
101734514	64175	ORTHOMCL1388
101734546	9719	ORTHOMCL7756
101734558	256356	ORTHOMCL9985
101734565	2709	ORTHOMCL7659
101734636	57221	ORTHOMCL9947
101734646	64175	ORTHOMCL1388
101734659	120534	ORTHOMCL857
101734724	6271	ORTHOMCL3320
101734753	79618	ORTHOMCL1621
101734874	23191	ORTHOMCL1497
101734874	26999	ORTHOMCL1497
101734900	317772	ORTHOMCL13
101734913	84333	ORTHOMCL1554
101734935	5330	ORTHOMCL5575
101734949	51626	ORTHOMCL9710
101734951	7483	ORTHOMCL4708
101735010	126755	ORTHOMCL8100
101735101	873	ORTHOMCL2152
101735101	874	ORTHOMCL2152
101735111	317772	ORTHOMCL13
101735127	116987	ORTHOMCL161
101735127	116988	ORTHOMCL161
101735127	119016	ORTHOMCL161
101735127	119385	ORTHOMCL161
101735127	414189	ORTHOMCL161
101735127	642517	ORTHOMCL161
101735127	729092	ORTHOMCL161
101735127	NA	ORTHOMCL161
101735130	6522	ORTHOMCL3519
101735131	10999	ORTHOMCL8729
101735147	1509	ORTHOMCL1111
101735178	200959	ORTHOMCL543
101735178	2569	ORTHOMCL543
101735178	2570	ORTHOMCL543
101735268	8370	ORTHOMCL119
101735269	50626	ORTHOMCL8105
101735275	163486	ORTHOMCL704
101735276	317772	ORTHOMCL13
105945140	9189	ORTHOMCL164
105945321	8942	ORTHOMCL8764
105945914	64175	ORTHOMCL1388
105946199	120534	ORTHOMCL857
105946540	2841	ORTHOMCL8772
105946662	1756	ORTHOMCL188
105946662	7402	ORTHOMCL188
105946842	3750	ORTHOMCL1047
105946842	3751	ORTHOMCL1047
105946842	3752	ORTHOMCL1047
105947033	7476	ORTHOMCL3406
105947033	7477	ORTHOMCL3406
105947054	57338	ORTHOMCL8803
105947067	6888	ORTHOMCL5270
105947131	8370	ORTHOMCL119
105947137	653604	ORTHOMCL44
105947139	8370	ORTHOMCL119
105947166	23279	ORTHOMCL5284
105947809	84623	ORTHOMCL5108
105947904	81442	ORTHOMCL10200
105948229	NA	ORTHOMCL4655
108644455	317772	ORTHOMCL13
108644463	5147	ORTHOMCL8993
108645262	79814	ORTHOMCL3125
108645362	1479	ORTHOMCL806
108645703	11341	ORTHOMCL8275
108646286	653604	ORTHOMCL44
108646287	653604	ORTHOMCL44
108646289	8370	ORTHOMCL119
108646290	8370	ORTHOMCL119
108646291	8370	ORTHOMCL119
108647437	1479	ORTHOMCL806
108647650	2492	ORTHOMCL9790
108647862	55846	ORTHOMCL1912
108648869	653604	ORTHOMCL44
112694769	8894	ORTHOMCL8388
113225353	7072	ORTHOMCL992
113225353	7073	ORTHOMCL992
116406430	7284	ORTHOMCL9240
116406432	83607	ORTHOMCL5136
116406437	10322	ORTHOMCL3591
116406445	6523	ORTHOMCL2877
116406445	6527	ORTHOMCL2877
116406454	29942	ORTHOMCL7460
116406456	3236	ORTHOMCL8665
116406469	653604	ORTHOMCL44
116406473	653604	ORTHOMCL44
116406475	8370	ORTHOMCL119
116406508	80227	ORTHOMCL9
116406619	7355	ORTHOMCL9154
116406629	24140	ORTHOMCL8193
116406640	120534	ORTHOMCL857
116406674	2629	ORTHOMCL8558
116406683	8703	ORTHOMCL5411
116406685	2203	ORTHOMCL961
116406685	8789	ORTHOMCL961
116406747	2203	ORTHOMCL961
116406747	8789	ORTHOMCL961
116406750	389827	ORTHOMCL8176
116406751	11094	ORTHOMCL8255
116406889	10654	ORTHOMCL5388
116406911	6464	ORTHOMCL3361
116407510	9028	ORTHOMCL8960
116407578	653604	ORTHOMCL44
116407579	653604	ORTHOMCL44
116407581	317772	ORTHOMCL13
116407597	8370	ORTHOMCL119
116407609	8723	ORTHOMCL9076
116407685	165257	ORTHOMCL10477
116407705	7247	ORTHOMCL4258
116407726	9951	ORTHOMCL7247
116407737	317772	ORTHOMCL13
116407936	2081	ORTHOMCL9934
116407971	54963	ORTHOMCL817
116407972	51012	ORTHOMCL7896
116408006	55968	ORTHOMCL8475
116408011	164395	ORTHOMCL5214
116408017	4987	ORTHOMCL7775
116408028	27091	ORTHOMCL8489
116408042	140809	ORTHOMCL4460
116408044	9953	ORTHOMCL2767
116408044	9955	ORTHOMCL2767
116408207	6839	ORTHOMCL9547
116408406	23221	ORTHOMCL373
116408406	9886	ORTHOMCL373
116408465	4543	ORTHOMCL10074
116408609	80227	ORTHOMCL9
116408632	80227	ORTHOMCL9
116408633	80227	ORTHOMCL9
116408634	80227	ORTHOMCL9
116408724	54020	ORTHOMCL3210
116408751	3762	ORTHOMCL243
116408751	3763	ORTHOMCL243
116408751	3765	ORTHOMCL243
116409537	253827	ORTHOMCL7093
116409661	55885	ORTHOMCL2238
116409664	55500	ORTHOMCL8248
116409668	148281	ORTHOMCL3316
116409668	341359	ORTHOMCL3316
116409675	744	ORTHOMCL1924
116409675	758	ORTHOMCL1924
116409677	57189	ORTHOMCL10470
116409810	653604	ORTHOMCL44
116409811	653604	ORTHOMCL44
116409813	317772	ORTHOMCL13
116409858	23456	ORTHOMCL7651
116409862	5430	ORTHOMCL8791
116410221	84867	ORTHOMCL5227
116410223	3764	ORTHOMCL2176
116410223	3767	ORTHOMCL2176
116410232	22800	ORTHOMCL8851
116410236	56674	ORTHOMCL8527
116410384	1479	ORTHOMCL806
116410386	1509	ORTHOMCL1111
116410481	55349	ORTHOMCL10411
116410488	79885	ORTHOMCL10279
116410562	55846	ORTHOMCL1912
116410791	8370	ORTHOMCL119
116410805	3777	ORTHOMCL9667
116410812	22924	ORTHOMCL7438
116410817	57159	ORTHOMCL7936
116410849	55362	ORTHOMCL3437
116410852	2047	ORTHOMCL667
116410852	2048	ORTHOMCL667
116410852	2049	ORTHOMCL667
116410885	27232	ORTHOMCL9361
116410948	200959	ORTHOMCL543
116410948	2569	ORTHOMCL543
116410948	2570	ORTHOMCL543
116411507	51116	ORTHOMCL4957
116411522	41	ORTHOMCL3360
116411533	317772	ORTHOMCL13
116411596	3205	ORTHOMCL9105
116411629	653604	ORTHOMCL44
116411630	653604	ORTHOMCL44
116411631	653604	ORTHOMCL44
116411632	317772	ORTHOMCL13
116411633	317772	ORTHOMCL13
116411636	8370	ORTHOMCL119
116411637	8370	ORTHOMCL119
116411718	392465	ORTHOMCL476
116411739	117532	ORTHOMCL2955
116411756	138311	ORTHOMCL5812
116412604	10497	ORTHOMCL102
116412604	23025	ORTHOMCL102
116412604	440279	ORTHOMCL102
3283492	4535	ORTHOMCL8740
3283494	4512	ORTHOMCL9943
3283495	4513	ORTHOMCL9315
3283498	4514	ORTHOMCL10535
3283504	4519	ORTHOMCL10090
387331	10087	ORTHOMCL4239
387599	56681	ORTHOMCL7362
394450	2697	ORTHOMCL3400
394460	2100	ORTHOMCL9851
394461	2099	ORTHOMCL9398
394462	84289	ORTHOMCL5710
394463	51714	ORTHOMCL10149
394464	51290	ORTHOMCL5134
394466	80349	ORTHOMCL7265
394467	6620	ORTHOMCL9374
394468	1364	ORTHOMCL1103
394468	1365	ORTHOMCL1103
394468	9074	ORTHOMCL1103
394471	51234	ORTHOMCL3456
394473	131474	ORTHOMCL10191
394474	3219	ORTHOMCL8938
394475	4946	ORTHOMCL9879
394476	6125	ORTHOMCL9929
394477	160287	ORTHOMCL637
394477	3939	ORTHOMCL637
394477	3945	ORTHOMCL637
394477	3948	ORTHOMCL637
394477	92483	ORTHOMCL637
394479	84336	ORTHOMCL8775
394480	3398	ORTHOMCL9327
394482	6917	ORTHOMCL5436
394484	1192	ORTHOMCL10321
394488	527	ORTHOMCL9176
394491	2593	ORTHOMCL9106
394492	10138	ORTHOMCL9208
394494	83604	ORTHOMCL8195
394495	51079	ORTHOMCL7643
394496	134147	ORTHOMCL10063
394498	29922	ORTHOMCL7337
394499	3148	ORTHOMCL8151
394500	9217	ORTHOMCL4974
394501	1725	ORTHOMCL2134
394502	23468	ORTHOMCL1083
394503	983	ORTHOMCL3551
394504	291	ORTHOMCL1877
394504	292	ORTHOMCL1877
394504	293	ORTHOMCL1877
394505	160728	ORTHOMCL3263
394506	100128525	ORTHOMCL5262
394506	7386	ORTHOMCL5262
394507	140032	ORTHOMCL1873
394507	6191	ORTHOMCL1873
394507	6192	ORTHOMCL1873
394508	291	ORTHOMCL1877
394508	292	ORTHOMCL1877
394508	293	ORTHOMCL1877
394510	55122	ORTHOMCL10363
394511	55662	ORTHOMCL8611
394512	11224	ORTHOMCL9486
394514	3880	ORTHOMCL4750
394517	302	ORTHOMCL5115
394517	NA	ORTHOMCL5115
394519	10949	ORTHOMCL9232
394520	10286	ORTHOMCL7268
394521	6132	ORTHOMCL5630
394522	694	ORTHOMCL10303
394523	84549	ORTHOMCL8596
394524	5250	ORTHOMCL3485
394527	9124	ORTHOMCL1888
394528	5270	ORTHOMCL5267
394529	4617	ORTHOMCL9172
394530	4800	ORTHOMCL532
394531	64853	ORTHOMCL2934
394537	124583	ORTHOMCL2289
394538	10362	ORTHOMCL4402
394539	121665	ORTHOMCL5094
394540	5531	ORTHOMCL3250
394542	991	ORTHOMCL5524
394546	2299	ORTHOMCL10015
394547	285704	ORTHOMCL9756
394549	123099	ORTHOMCL1539
394550	5635	ORTHOMCL278
394550	5636	ORTHOMCL278
394551	4632	ORTHOMCL4232
394552	7443	ORTHOMCL4440
394553	9040	ORTHOMCL7455
394554	7125	ORTHOMCL5086
394555	7104	ORTHOMCL5392
394559	6923	ORTHOMCL9611
394561	1509	ORTHOMCL1111
394562	39	ORTHOMCL7661
394564	6396	ORTHOMCL8556
394565	10095	ORTHOMCL644
394565	10552	ORTHOMCL644
394568	2628	ORTHOMCL8222
394570	23413	ORTHOMCL7320
394571	144453	ORTHOMCL286
394571	54831	ORTHOMCL286
394572	1173	ORTHOMCL3558
394574	6729	ORTHOMCL7055
394577	51386	ORTHOMCL8623
394579	10134	ORTHOMCL10057
394580	23428	ORTHOMCL1439
394580	56301	ORTHOMCL1439
394581	5481	ORTHOMCL8170
394582	59274	ORTHOMCL8215
394584	2963	ORTHOMCL9358
394586	55651	ORTHOMCL7478
394587	127829	ORTHOMCL9924
394589	5689	ORTHOMCL9282
394590	4809	ORTHOMCL9939
394591	1211	ORTHOMCL1949
394592	79041	ORTHOMCL7929
394593	3608	ORTHOMCL8768
394594	25853	ORTHOMCL5468
394595	254122	ORTHOMCL987
394595	27131	ORTHOMCL987
394595	58533	ORTHOMCL987
394597	7001	ORTHOMCL7841
394599	339745	ORTHOMCL1126
394599	8405	ORTHOMCL1126
394601	26268	ORTHOMCL2772
394602	51095	ORTHOMCL5146
394606	57559	ORTHOMCL3475
394607	84337	ORTHOMCL3538
394609	81532	ORTHOMCL1575
394611	10289	ORTHOMCL8705
394612	221662	ORTHOMCL8141
394614	375	ORTHOMCL10052
394615	11021	ORTHOMCL9690
394616	5902	ORTHOMCL9342
394617	9913	ORTHOMCL10370
394618	57461	ORTHOMCL7346
394619	10652	ORTHOMCL5193
394620	9125	ORTHOMCL9974
394622	3021	ORTHOMCL3513
394623	23171	ORTHOMCL2846
394623	2819	ORTHOMCL2846
394624	49856	ORTHOMCL4587
394625	51070	ORTHOMCL4992
394626	8724	ORTHOMCL9260
394627	124801	ORTHOMCL10513
394628	6843	ORTHOMCL5162
394629	7324	ORTHOMCL4883
394630	10053	ORTHOMCL2791
394630	8907	ORTHOMCL2791
394632	2107	ORTHOMCL7405
394633	91647	ORTHOMCL5540
394634	1491	ORTHOMCL10008
394635	5245	ORTHOMCL4700
394638	6418	ORTHOMCL2269
394638	646817	ORTHOMCL2269
394639	58477	ORTHOMCL7146
394640	8464	ORTHOMCL1613
394643	133619	ORTHOMCL5714
394644	122622	ORTHOMCL1935
394644	159	ORTHOMCL1935
394645	50484	ORTHOMCL1475
394645	6241	ORTHOMCL1475
394646	11047	ORTHOMCL10003
394648	7326	ORTHOMCL9101
394649	8468	ORTHOMCL5475
394650	5612	ORTHOMCL9892
394651	23435	ORTHOMCL1573
394653	56963	ORTHOMCL5122
394655	9128	ORTHOMCL10038
394656	55623	ORTHOMCL8626
394657	1399	ORTHOMCL10449
394659	6423	ORTHOMCL10469
394661	23030	ORTHOMCL528
394661	23081	ORTHOMCL528
394661	390245	ORTHOMCL528
394661	55693	ORTHOMCL528
394661	NA	ORTHOMCL528
394664	220717	ORTHOMCL1940
394664	6175	ORTHOMCL1940
394665	3921	ORTHOMCL8485
394668	5688	ORTHOMCL7051
394669	10212	ORTHOMCL2912
394669	7919	ORTHOMCL2912
394670	6295	ORTHOMCL7439
394672	8664	ORTHOMCL8506
394673	100996331	ORTHOMCL65
394673	102724631	ORTHOMCL65
394673	23784	ORTHOMCL65
394673	317754	ORTHOMCL65
394673	340441	ORTHOMCL65
394673	345651	ORTHOMCL65
394673	388468	ORTHOMCL65
394673	404785	ORTHOMCL65
394673	445582	ORTHOMCL65
394673	58	ORTHOMCL65
394673	59	ORTHOMCL65
394673	60	ORTHOMCL65
394673	641455	ORTHOMCL65
394673	653269	ORTHOMCL65
394673	653781	ORTHOMCL65
394673	70	ORTHOMCL65
394673	71	ORTHOMCL65
394673	72	ORTHOMCL65
394673	728378	ORTHOMCL65
394673	NA	ORTHOMCL65
394675	10376	ORTHOMCL75
394675	112714	ORTHOMCL75
394675	51807	ORTHOMCL75
394675	7277	ORTHOMCL75
394675	7278	ORTHOMCL75
394675	7846	ORTHOMCL75
394675	79861	ORTHOMCL75
394675	84790	ORTHOMCL75
394677	28951	ORTHOMCL5200
394680	7264	ORTHOMCL10073
394681	154661	ORTHOMCL9920
394683	54758	ORTHOMCL5365
394688	23479	ORTHOMCL8420
394689	1453	ORTHOMCL679
394689	1454	ORTHOMCL679
394690	4722	ORTHOMCL9508
394692	4487	ORTHOMCL9992
394693	2762	ORTHOMCL8810
394694	81890	ORTHOMCL7381
394696	389058	ORTHOMCL5431
394698	100996331	ORTHOMCL65
394698	102724631	ORTHOMCL65
394698	23784	ORTHOMCL65
394698	317754	ORTHOMCL65
394698	340441	ORTHOMCL65
394698	345651	ORTHOMCL65
394698	388468	ORTHOMCL65
394698	404785	ORTHOMCL65
394698	445582	ORTHOMCL65
394698	58	ORTHOMCL65
394698	59	ORTHOMCL65
394698	60	ORTHOMCL65
394698	641455	ORTHOMCL65
394698	653269	ORTHOMCL65
394698	653781	ORTHOMCL65
394698	70	ORTHOMCL65
394698	71	ORTHOMCL65
394698	72	ORTHOMCL65
394698	728378	ORTHOMCL65
394698	NA	ORTHOMCL65
394700	84618	ORTHOMCL4464
394701	10238	ORTHOMCL8633
394702	23443	ORTHOMCL527
394703	788	ORTHOMCL10119
394704	51181	ORTHOMCL9645
394705	2091	ORTHOMCL10475
394706	9588	ORTHOMCL8831
394707	80145	ORTHOMCL9800
