#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
XP_031746323.1	549364	Q5TAQ9	50717	ORTHOMCL1862
NP_001182702.1	100485277	Q86VP6	55832	ORTHOMCL1863
XP_012817166.2	100492789	Q86VP6	55832	ORTHOMCL1863
XP_002936290.2	100492789	Q86VP6	55832	ORTHOMCL1863
XP_012817168.2	100492789	Q86VP6	55832	ORTHOMCL1863
XP_004910422.2	100486082	P43146	1630	ORTHOMCL1865
XP_002934493.3	100486082	P43146	1630	ORTHOMCL1865
XP_004910423.2	100486082	P43146	1630	ORTHOMCL1865
XP_004910421.2	100486082	P43146	1630	ORTHOMCL1865
XP_031759525.1	100101675	P52179	8736	ORTHOMCL1866
XP_031759527.1	100101675	P52179	8736	ORTHOMCL1866
XP_031759526.1	100101675	P52179	8736	ORTHOMCL1866
XP_031759524.1	100101675	P52179	8736	ORTHOMCL1866
NP_001135507.1	100216047	Q02878	6128	ORTHOMCL1867
XP_031752063.1	100216047	Q02878	6128	ORTHOMCL1867
XP_031752066.1	100216047	Q02878	6128	ORTHOMCL1867
XP_031752068.1	100216047	Q02878	6128	ORTHOMCL1867
XP_031749019.1	100493570	Q99759	4215	ORTHOMCL1868
XP_031749019.1	100493570	Q9Y2U5	10746	ORTHOMCL1868
XP_002942055.2	100493570	Q99759	4215	ORTHOMCL1868
XP_002942055.2	100493570	Q9Y2U5	10746	ORTHOMCL1868
XP_031750734.1	100490021	Q99759	4215	ORTHOMCL1868
XP_031750734.1	100490021	Q9Y2U5	10746	ORTHOMCL1868
XP_012816143.1	100216157	Q8NC69	200845	ORTHOMCL1869
NP_001135600.1	100216157	Q8NC69	200845	ORTHOMCL1869
XP_012816145.1	100216157	Q8NC69	200845	ORTHOMCL1869
XP_012816142.1	100216157	Q8NC69	200845	ORTHOMCL1869
NP_989413.1	395052	Q99613	8663	ORTHOMCL1872
NP_989413.1	395052	B5ME19	728689	ORTHOMCL1872
XP_031748439.1	395052	Q99613	8663	ORTHOMCL1872
XP_031748439.1	395052	B5ME19	728689	ORTHOMCL1872
XP_031748438.1	395052	Q99613	8663	ORTHOMCL1872
XP_031748438.1	395052	B5ME19	728689	ORTHOMCL1872
NP_988912.1	394507	P22090	6192	ORTHOMCL1873
NP_988912.1	394507	P62701	6191	ORTHOMCL1873
NP_988912.1	394507	Q8TD47	140032	ORTHOMCL1873
XP_031746140.1	394507	P22090	6192	ORTHOMCL1873
XP_031746140.1	394507	P62701	6191	ORTHOMCL1873
XP_031746140.1	394507	Q8TD47	140032	ORTHOMCL1873
XP_031748991.1	100497399	Q9Y4P8	26100	ORTHOMCL1874
XP_002941343.2	100497399	Q9Y4P8	26100	ORTHOMCL1874
XP_017952856.1	100497399	Q9Y4P8	26100	ORTHOMCL1874
XP_031748992.1	100497399	Q9Y4P8	26100	ORTHOMCL1874
XP_002943828.2	100496510	Q9Y646	10404	ORTHOMCL1875
XP_004915195.1	100496510	Q9Y646	10404	ORTHOMCL1875
XP_012820669.1	100496510	Q9Y646	10404	ORTHOMCL1875
XP_031759988.1	100496510	Q9Y646	10404	ORTHOMCL1875
NP_001016921.1	549675	Q9HAZ1	57396	ORTHOMCL1876
NP_001016921.1	549675	P49759	1195	ORTHOMCL1876
XP_012814515.2	549675	Q9HAZ1	57396	ORTHOMCL1876
XP_012814515.2	549675	P49759	1195	ORTHOMCL1876
XP_012814516.2	549675	Q9HAZ1	57396	ORTHOMCL1876
XP_012814516.2	549675	P49759	1195	ORTHOMCL1876
NP_988913.1	394508	P12235	291	ORTHOMCL1877
NP_988913.1	394508	P05141	292	ORTHOMCL1877
NP_988913.1	394508	P12236	293	ORTHOMCL1877
NP_988909.1	394504	P12235	291	ORTHOMCL1877
NP_988909.1	394504	P05141	292	ORTHOMCL1877
NP_988909.1	394504	P12236	293	ORTHOMCL1877
XP_012815449.2	100495356	P31323	5577	ORTHOMCL1878
XP_012815449.2	100495356	P13861	5576	ORTHOMCL1878
XP_002933139.3	100495356	P31323	5577	ORTHOMCL1878
XP_002933139.3	100495356	P13861	5576	ORTHOMCL1878
XP_002933104.1	100486265	P31323	5577	ORTHOMCL1878
XP_002933104.1	100486265	P13861	5576	ORTHOMCL1878
NP_001123795.1	100170546	P49815	7249	ORTHOMCL1879
XP_012825619.2	100170546	P49815	7249	ORTHOMCL1879
XP_004918361.4	101733051	P49815	7249	ORTHOMCL1879
XP_012825620.2	100170546	P49815	7249	ORTHOMCL1879
NP_001039123.1	733946	Q9UI26	51194	ORTHOMCL1880
XP_031757085.1	733946	Q9UI26	51194	ORTHOMCL1880
XP_012819814.2	733946	Q9UI26	51194	ORTHOMCL1880
XP_031757094.1	733946	Q9UI26	51194	ORTHOMCL1880
XP_002934035.1	100493108	Q9BXM9	83856	ORTHOMCL1881
XP_004910910.1	100493108	Q9BXM9	83856	ORTHOMCL1881
XP_004910907.1	100493108	Q9BXM9	83856	ORTHOMCL1881
XP_004910909.1	100493108	Q9BXM9	83856	ORTHOMCL1881
NP_001090724.1	100036707	Q70JA7	337876	ORTHOMCL1882
NP_001090724.1	100036707	Q86X52	22856	ORTHOMCL1882
XP_031753358.1	100036707	Q70JA7	337876	ORTHOMCL1882
XP_031753358.1	100036707	Q86X52	22856	ORTHOMCL1882
XP_031748800.1	100494038	Q70JA7	337876	ORTHOMCL1882
XP_031748800.1	100494038	Q86X52	22856	ORTHOMCL1882
NP_001016245.2	548999	Q8NI77	81930	ORTHOMCL1883
XP_017948531.2	548999	Q8NI77	81930	ORTHOMCL1883
XP_017948530.2	548999	Q8NI77	81930	ORTHOMCL1883
XP_012816529.2	548999	Q8NI77	81930	ORTHOMCL1883
XP_002933339.1	100493753	Q9Y6E2	28969	ORTHOMCL1884
XP_002933339.1	100493753	Q7L1Q6	9689	ORTHOMCL1884
NP_989281.1	394895	Q9Y6E2	28969	ORTHOMCL1884
NP_989281.1	394895	Q7L1Q6	9689	ORTHOMCL1884
XP_031748436.1	394895	Q9Y6E2	28969	ORTHOMCL1884
XP_031748436.1	394895	Q7L1Q6	9689	ORTHOMCL1884
XP_012817120.1	100491102	Q8NB59	255928	ORTHOMCL1886
XP_002934725.2	100491102	Q8NB59	255928	ORTHOMCL1886
XP_012817119.1	100491102	Q8NB59	255928	ORTHOMCL1886
XP_031758400.1	100491102	Q8NB59	255928	ORTHOMCL1886
XP_012826538.1	100498471	Q6ZT12	130507	ORTHOMCL1887
XP_012826536.1	100498471	Q6ZT12	130507	ORTHOMCL1887
XP_012826539.1	100498471	Q6ZT12	130507	ORTHOMCL1887
XP_012826537.1	100498471	Q6ZT12	130507	ORTHOMCL1887
XP_017950802.1	394527	O00151	9124	ORTHOMCL1888
NP_988930.1	394527	O00151	9124	ORTHOMCL1888
XP_012821722.1	394527	O00151	9124	ORTHOMCL1888
XP_017950803.1	394527	O00151	9124	ORTHOMCL1888
NP_001072719.1	780176	Q9BY66	8284	ORTHOMCL1889
NP_001072719.1	780176	P41229	8242	ORTHOMCL1889
XP_012824141.1	780176	Q9BY66	8284	ORTHOMCL1889
XP_012824141.1	780176	P41229	8242	ORTHOMCL1889
XP_012824142.1	780176	Q9BY66	8284	ORTHOMCL1889
XP_012824142.1	780176	P41229	8242	ORTHOMCL1889
NP_001093718.1	100101738	Q9Y534	27254	ORTHOMCL1890
XP_012815861.1	100101738	Q9Y534	27254	ORTHOMCL1890
XP_031755584.1	100101738	Q9Y534	27254	ORTHOMCL1890
XP_012815860.1	100101738	Q9Y534	27254	ORTHOMCL1890
XP_031760557.1	100038280	Q9H6R6	64429	ORTHOMCL1891
NP_001090863.1	100038280	Q9H6R6	64429	ORTHOMCL1891
XP_031760558.1	100038280	Q9H6R6	64429	ORTHOMCL1891
XP_031760556.1	100038280	Q9H6R6	64429	ORTHOMCL1891
NP_001029120.1	619368	Q5TDH0	84301	ORTHOMCL1892
NP_001029120.1	619368	Q8WTU0	414301	ORTHOMCL1892
XP_031760983.1	619368	Q5TDH0	84301	ORTHOMCL1892
XP_031760983.1	619368	Q8WTU0	414301	ORTHOMCL1892
XP_031760984.1	619368	Q5TDH0	84301	ORTHOMCL1892
XP_031760984.1	619368	Q8WTU0	414301	ORTHOMCL1892
XP_012822354.1	100495645	Q96ST3	25942	ORTHOMCL1893
XP_017947887.1	100495645	Q96ST3	25942	ORTHOMCL1893
XP_002937523.2	100495645	Q96ST3	25942	ORTHOMCL1893
XP_012822355.1	100495645	Q96ST3	25942	ORTHOMCL1893
NP_001072615.1	780071	Q14135	9686	ORTHOMCL1894
XP_031756083.1	780071	Q14135	9686	ORTHOMCL1894
XP_031756082.1	780071	Q14135	9686	ORTHOMCL1894
XP_031756084.1	780071	Q14135	9686	ORTHOMCL1894
NP_001016345.1	549099	Q9UHL0	29118	ORTHOMCL1895
NP_001016345.1	549099	Q9UMR2	11269	ORTHOMCL1895
NP_001016345.1	549099	Q9NUU7	55308	ORTHOMCL1895
NP_989127.1	394732	Q9UHL0	29118	ORTHOMCL1895
NP_989127.1	394732	Q9UMR2	11269	ORTHOMCL1895
NP_989127.1	394732	Q9NUU7	55308	ORTHOMCL1895
NP_001165002.2	100327249	Q9Y573	3652	ORTHOMCL1896
XP_012816160.1	100327249	Q9Y573	3652	ORTHOMCL1896
XP_017948440.1	100327249	Q9Y573	3652	ORTHOMCL1896
XP_012816161.1	100327249	Q9Y573	3652	ORTHOMCL1896
NP_001072188.1	779634	P0C0E4	282808	ORTHOMCL1897
NP_001072188.1	779634	Q8WXH6	142684	ORTHOMCL1897
NP_001072188.1	779634	Q12829	10966	ORTHOMCL1897
XP_017945674.1	779634	P0C0E4	282808	ORTHOMCL1897
XP_017945674.1	779634	Q8WXH6	142684	ORTHOMCL1897
XP_017945674.1	779634	Q12829	10966	ORTHOMCL1897
XP_012819652.1	100125075	O94921	5218	ORTHOMCL1898
NP_001096458.1	100125075	O94921	5218	ORTHOMCL1898
XP_012819656.1	100125075	O94921	5218	ORTHOMCL1898
XP_012819653.1	100125075	O94921	5218	ORTHOMCL1898
XP_012825373.1	100036635	O60675	7975	ORTHOMCL1899
XP_031748285.1	100036635	O60675	7975	ORTHOMCL1899
NP_001090663.1	100036635	O60675	7975	ORTHOMCL1899
XP_012825372.1	100036635	O60675	7975	ORTHOMCL1899
NP_001096331.1	100124917	P0DN78	728458	ORTHOMCL1900
NP_001096331.1	100124917	P04001	728458	ORTHOMCL1900
NP_001096331.1	100124917	P04000	5956	ORTHOMCL1900
NP_001096331.1	100124917	P0DN77	728458	ORTHOMCL1900
NP_001165139.1	100135139	Q9Y5J7	26520	ORTHOMCL1901
XP_012823414.1	100135139	Q9Y5J7	26520	ORTHOMCL1901
XP_012823412.1	100135139	Q9Y5J7	26520	ORTHOMCL1901
XP_012823413.1	100135139	Q9Y5J7	26520	ORTHOMCL1901
NP_001015698.1	548415	Q13422	10320	ORTHOMCL1903
XP_012820093.2	548415	Q13422	10320	ORTHOMCL1903
XP_012820091.2	548415	Q13422	10320	ORTHOMCL1903
XP_017950130.2	548415	Q13422	10320	ORTHOMCL1903
XP_012818759.1	549851	Q9Y657	10927	ORTHOMCL1904
XP_031756397.1	549851	Q9Y657	10927	ORTHOMCL1904
NP_001017097.1	549851	Q9Y657	10927	ORTHOMCL1904
XP_012818757.1	549851	Q9Y657	10927	ORTHOMCL1904
NP_001090866.1	100038284	Q9Y619	10166	ORTHOMCL1905
NP_001090866.1	100038284	Q9BXI2	83884	ORTHOMCL1905
NP_001015800.1	548517	Q9Y619	10166	ORTHOMCL1905
NP_001015800.1	548517	Q9BXI2	83884	ORTHOMCL1905
XP_012811693.1	100038284	Q9Y619	10166	ORTHOMCL1905
XP_012811693.1	100038284	Q9BXI2	83884	ORTHOMCL1905
NP_001096237.1	100124792	Q9UI08	51466	ORTHOMCL1906
XP_012823329.1	100124792	Q9UI08	51466	ORTHOMCL1906
XP_012823328.1	100124792	Q9UI08	51466	ORTHOMCL1906
XP_012823330.1	100124792	Q9UI08	51466	ORTHOMCL1906
NP_001001251.1	407960	P36871	5236	ORTHOMCL1907
NP_001001251.1	407960	Q15124	5239	ORTHOMCL1907
NP_001123705.2	100170455	P36871	5236	ORTHOMCL1907
NP_001123705.2	100170455	Q15124	5239	ORTHOMCL1907
XP_012816250.1	407960	P36871	5236	ORTHOMCL1907
XP_012816250.1	407960	Q15124	5239	ORTHOMCL1907
XP_012824247.1	100145058	Q9Y4D8	283450	ORTHOMCL1908
XP_012824253.1	100145058	Q9Y4D8	283450	ORTHOMCL1908
XP_004910561.1	100145058	Q9Y4D8	283450	ORTHOMCL1908
XP_012824248.1	100145058	Q9Y4D8	283450	ORTHOMCL1908
XP_012816775.1	779851	Q9Y535	171568	ORTHOMCL1909
NP_001072397.1	779851	Q9Y535	171568	ORTHOMCL1909
XP_012816773.1	779851	Q9Y535	171568	ORTHOMCL1909
XP_012816774.1	779851	Q9Y535	171568	ORTHOMCL1909
XP_004910849.1	100170625	Q4ADV7	57589	ORTHOMCL1910
XP_002934219.1	100170625	Q4ADV7	57589	ORTHOMCL1910
XP_004910851.1	100170625	Q4ADV7	57589	ORTHOMCL1910
XP_004910850.1	100170625	Q4ADV7	57589	ORTHOMCL1910
XP_031762185.1	100490595	Q9UKI9	25833	ORTHOMCL1911
XP_031762183.1	100490595	Q9UKI9	25833	ORTHOMCL1911
XP_031762186.1	100490595	Q9UKI9	25833	ORTHOMCL1911
XP_031762184.1	100490595	Q9UKI9	25833	ORTHOMCL1911
NP_001120023.1	100144985	Q969R8	55846	ORTHOMCL1912
XP_031757257.1	116410562	Q969R8	55846	ORTHOMCL1912
XP_031753473.1	100144985	Q969R8	55846	ORTHOMCL1912
XP_031757256.1	108647862	Q969R8	55846	ORTHOMCL1912
NP_001011466.1	496957	P35790	1119	ORTHOMCL1913
XP_012816465.2	496957	P35790	1119	ORTHOMCL1913
XP_031755919.1	496957	P35790	1119	ORTHOMCL1913
XP_031755918.1	496957	P35790	1119	ORTHOMCL1913
NP_001007948.1	493323	P04745	278	ORTHOMCL1914
NP_001007948.1	493323	P04746	279	ORTHOMCL1914
NP_001007948.1	493323	P19961	280	ORTHOMCL1914
XP_002938902.1	100125163	P04745	278	ORTHOMCL1914
XP_002938902.1	100125163	P04746	279	ORTHOMCL1914
XP_002938902.1	100125163	P19961	280	ORTHOMCL1914
XP_012824780.1	548781	Q96NE9	122786	ORTHOMCL1917
XP_031746721.1	548781	Q96NE9	122786	ORTHOMCL1917
XP_012824781.1	548781	Q96NE9	122786	ORTHOMCL1917
XP_012824779.1	548781	Q96NE9	122786	ORTHOMCL1917
XP_012814170.1	100216252	Q9ULD0	55753	ORTHOMCL1918
XP_012814170.1	100216252	Q02218	4967	ORTHOMCL1918
NP_001135687.1	100216252	Q9ULD0	55753	ORTHOMCL1918
NP_001135687.1	100216252	Q02218	4967	ORTHOMCL1918
XP_002933951.2	100497480	Q9ULD0	55753	ORTHOMCL1918
XP_002933951.2	100497480	Q02218	4967	ORTHOMCL1918
NP_001015933.1	548687	Q12982	663	ORTHOMCL1919
XP_031753783.1	548687	Q12982	663	ORTHOMCL1919
XP_012825847.1	548687	Q12982	663	ORTHOMCL1919
XP_031753782.1	548687	Q12982	663	ORTHOMCL1919
XP_031759325.1	100496577	O95674	8760	ORTHOMCL1920
XP_031759325.1	100496577	Q92903	1040	ORTHOMCL1920
XP_002937924.1	100496577	O95674	8760	ORTHOMCL1920
XP_002937924.1	100496577	Q92903	1040	ORTHOMCL1920
NP_001119975.1	100144929	O95674	8760	ORTHOMCL1920
NP_001119975.1	100144929	Q92903	1040	ORTHOMCL1920
XP_012818348.1	549594	P98153	9993	ORTHOMCL1921
NP_001016840.1	549594	P98153	9993	ORTHOMCL1921
XP_012818344.1	549594	P98153	9993	ORTHOMCL1921
XP_012818352.1	549594	P98153	9993	ORTHOMCL1921
XP_012812329.1	496926	O00625	8544	ORTHOMCL1922
NP_001011440.1	496926	O00625	8544	ORTHOMCL1922
XP_012812331.2	496926	O00625	8544	ORTHOMCL1922
XP_012812328.1	496926	O00625	8544	ORTHOMCL1922
NP_001004862.1	448163	Q96GM5	6602	ORTHOMCL1923
NP_001004862.1	448163	Q6STE5	6604	ORTHOMCL1923
NP_001004862.1	448163	Q92925	6603	ORTHOMCL1923
NP_001039267.1	734143	Q96GM5	6602	ORTHOMCL1923
NP_001039267.1	734143	Q6STE5	6604	ORTHOMCL1923
NP_001039267.1	734143	Q92925	6603	ORTHOMCL1923
NP_001017101.1	549855	Q15777	744	ORTHOMCL1924
NP_001017101.1	549855	O15442	758	ORTHOMCL1924
XP_012816626.1	549855	Q15777	744	ORTHOMCL1924
XP_012816626.1	549855	O15442	758	ORTHOMCL1924
XP_031754354.1	116409675	Q15777	744	ORTHOMCL1924
XP_031754354.1	116409675	O15442	758	ORTHOMCL1924
XP_012823375.1	100127616	Q9BT43	84265	ORTHOMCL1926
NP_001106442.1	100127616	Q9BT43	84265	ORTHOMCL1926
XP_012823376.1	100127616	Q9BT43	84265	ORTHOMCL1926
XP_012823374.1	100127616	Q9BT43	84265	ORTHOMCL1926
XP_012817266.2	100124756	O75843	8906	ORTHOMCL1927
XP_017948340.1	100124756	O75843	8906	ORTHOMCL1927
NP_001096205.1	100124756	O75843	8906	ORTHOMCL1927
XP_012817306.1	100124756	O75843	8906	ORTHOMCL1927
NP_001090646.1	100036618	Q9NSC2	6299	ORTHOMCL1928
XP_012815814.2	100036618	Q9NSC2	6299	ORTHOMCL1928
XP_012815812.2	100036618	Q9NSC2	6299	ORTHOMCL1928
XP_031755555.1	100036618	Q9NSC2	6299	ORTHOMCL1928
XP_017947518.1	448391	P23771	2625	ORTHOMCL1930
NP_001004967.1	448391	P23771	2625	ORTHOMCL1930
XP_012814288.1	448391	P23771	2625	ORTHOMCL1930
XP_031753690.1	448391	P23771	2625	ORTHOMCL1930
NP_001005629.2	448086	Q9NR22	56341	ORTHOMCL1931
NP_001005629.2	448086	Q99873	3276	ORTHOMCL1931
XP_012821800.1	448086	Q9NR22	56341	ORTHOMCL1931
XP_012821800.1	448086	Q99873	3276	ORTHOMCL1931
XP_002938739.2	100491340	Q9NR22	56341	ORTHOMCL1931
XP_002938739.2	100491340	Q99873	3276	ORTHOMCL1931
XP_031749709.1	100124996	P46940	8826	ORTHOMCL1934
XP_031749709.1	100124996	Q13576	10788	ORTHOMCL1934
XP_002932312.3	100127767	P46940	8826	ORTHOMCL1934
XP_002932312.3	100127767	Q13576	10788	ORTHOMCL1934
XP_031749703.1	100124996	P46940	8826	ORTHOMCL1934
XP_031749703.1	100124996	Q13576	10788	ORTHOMCL1934
NP_989047.1	394644	Q8N142	122622	ORTHOMCL1935
NP_989047.1	394644	P30520	159	ORTHOMCL1935
NP_001004939.1	448339	Q8N142	122622	ORTHOMCL1935
NP_001004939.1	448339	P30520	159	ORTHOMCL1935
XP_012818290.1	394644	Q8N142	122622	ORTHOMCL1935
XP_012818290.1	394644	P30520	159	ORTHOMCL1935
XP_012813911.1	100125036	Q9H1K4	83733	ORTHOMCL1936
NP_001096428.1	100125036	Q9H1K4	83733	ORTHOMCL1936
XP_031753410.1	100125036	Q9H1K4	83733	ORTHOMCL1936
XP_012813912.1	100125036	Q9H1K4	83733	ORTHOMCL1936
XP_031760893.1	496655	Q9NTM9	51076	ORTHOMCL1937
NP_001011220.1	496655	Q9NTM9	51076	ORTHOMCL1937
XP_012821964.1	496655	Q9NTM9	51076	ORTHOMCL1937
XP_031760894.1	496655	Q9NTM9	51076	ORTHOMCL1937
NP_001011280.1	496733	Q9H115	63908	ORTHOMCL1938
NP_001011280.1	496733	P54920	8775	ORTHOMCL1938
NP_001072566.1	780021	Q9H115	63908	ORTHOMCL1938
NP_001072566.1	780021	P54920	8775	ORTHOMCL1938
XP_012823755.1	496733	Q9H115	63908	ORTHOMCL1938
XP_012823755.1	496733	P54920	8775	ORTHOMCL1938
NP_001005824.1	448296	Q16539	1432	ORTHOMCL1939
NP_001005824.1	448296	Q15759	5600	ORTHOMCL1939
NP_001098754.1	100101766	Q16539	1432	ORTHOMCL1939
NP_001098754.1	100101766	Q15759	5600	ORTHOMCL1939
XP_012814917.1	448296	Q16539	1432	ORTHOMCL1939
XP_012814917.1	448296	Q15759	5600	ORTHOMCL1939
XP_012813714.1	394664	Q8NHW5	220717	ORTHOMCL1940
XP_012813714.1	394664	P05388	6175	ORTHOMCL1940
NP_989067.1	394664	Q8NHW5	220717	ORTHOMCL1940
NP_989067.1	394664	P05388	6175	ORTHOMCL1940
XP_012813708.1	394664	Q8NHW5	220717	ORTHOMCL1940
XP_012813708.1	394664	P05388	6175	ORTHOMCL1940
XP_031760513.1	100127866	Q3MIX3	203054	ORTHOMCL1941
XP_031760515.1	100127866	Q3MIX3	203054	ORTHOMCL1941
XP_031760514.1	100127866	Q3MIX3	203054	ORTHOMCL1941
XP_031760516.1	100127866	Q3MIX3	203054	ORTHOMCL1941
XP_002937228.3	100485330	Q9NRU3	26507	ORTHOMCL1942
XP_031761649.1	100485330	Q9NRU3	26507	ORTHOMCL1942
XP_031761647.1	100485330	Q9NRU3	26507	ORTHOMCL1942
XP_031761648.1	100485330	Q9NRU3	26507	ORTHOMCL1942
XP_012819216.1	100497692	Q99683	4217	ORTHOMCL1943
XP_012819213.1	100497692	Q99683	4217	ORTHOMCL1943
XP_012819212.1	100497692	Q99683	4217	ORTHOMCL1943
XP_012819214.1	100497692	Q99683	4217	ORTHOMCL1943
XP_031749257.1	100494002	Q9UPW6	23314	ORTHOMCL1944
XP_002937759.1	100494002	Q9UPW6	23314	ORTHOMCL1944
XP_031749255.1	100494002	Q9UPW6	23314	ORTHOMCL1944
XP_031749256.1	100494002	Q9UPW6	23314	ORTHOMCL1944
XP_002934798.2	100495582	Q9UH77	26249	ORTHOMCL1945
XP_002934798.2	100495582	O95198	11275	ORTHOMCL1945
XP_012811095.1	100495582	Q9UH77	26249	ORTHOMCL1945
XP_012811095.1	100495582	O95198	11275	ORTHOMCL1945
XP_012811094.1	100495582	Q9UH77	26249	ORTHOMCL1945
XP_012811094.1	100495582	O95198	11275	ORTHOMCL1945
XP_017948939.1	100491803	O75197	4041	ORTHOMCL1946
XP_017948939.1	100491803	O75581	4040	ORTHOMCL1946
XP_002941689.1	100491803	O75197	4041	ORTHOMCL1946
XP_002941689.1	100491803	O75581	4040	ORTHOMCL1946
XP_031754428.1	100489328	O75197	4041	ORTHOMCL1946
XP_031754428.1	100489328	O75581	4040	ORTHOMCL1946
NP_001007481.1	493211	Q99717	4090	ORTHOMCL1948
NP_001007481.1	493211	O15198	4093	ORTHOMCL1948
NP_001007481.1	493211	Q15797	4086	ORTHOMCL1948
NP_001007479.1	493210	Q99717	4090	ORTHOMCL1948
NP_001007479.1	493210	O15198	4093	ORTHOMCL1948
NP_001007479.1	493210	Q15797	4086	ORTHOMCL1948
NP_988995.1	394591	P09496	1211	ORTHOMCL1949
XP_012813608.1	394591	P09496	1211	ORTHOMCL1949
XP_012813602.1	394591	P09496	1211	ORTHOMCL1949
XP_012813607.1	394591	P09496	1211	ORTHOMCL1949
XP_012816579.2	549522	Q15293	5954	ORTHOMCL1950
NP_001016768.1	549522	Q15293	5954	ORTHOMCL1950
XP_012816577.2	549522	Q15293	5954	ORTHOMCL1950
XP_012816578.2	549522	Q15293	5954	ORTHOMCL1950
XP_002933338.1	100493483	Q9UKV0	9734	ORTHOMCL1951
XP_031759649.1	100493483	Q9UKV0	9734	ORTHOMCL1951
XP_004915470.1	100493483	Q9UKV0	9734	ORTHOMCL1951
XP_031759650.1	100493483	Q9UKV0	9734	ORTHOMCL1951
NP_001017020.1	549774	Q9Y2Y0	23568	ORTHOMCL1952
XP_012816620.1	549774	Q9Y2Y0	23568	ORTHOMCL1952
XP_031755970.1	549774	Q9Y2Y0	23568	ORTHOMCL1952
XP_012816619.1	549774	Q9Y2Y0	23568	ORTHOMCL1952
XP_002937419.2	100491336	Q8NDF8	64282	ORTHOMCL1953
XP_004913601.1	100491336	Q8NDF8	64282	ORTHOMCL1953
XP_017948967.1	100491336	Q8NDF8	64282	ORTHOMCL1953
XP_004913600.1	100491336	Q8NDF8	64282	ORTHOMCL1953
NP_001008198.1	493560	P86790	51622	ORTHOMCL1954
NP_001008198.1	493560	P86791	51622	ORTHOMCL1954
XP_017952581.1	493560	P86790	51622	ORTHOMCL1954
XP_017952581.1	493560	P86791	51622	ORTHOMCL1954
XP_012825805.1	493560	P86790	51622	ORTHOMCL1954
XP_012825805.1	493560	P86791	51622	ORTHOMCL1954
XP_012824697.1	100494505	Q8TAB3	57526	ORTHOMCL1955
XP_002938421.1	100494505	Q8TAB3	57526	ORTHOMCL1955
XP_004916945.1	100494505	Q8TAB3	57526	ORTHOMCL1955
XP_004916946.1	100494505	Q8TAB3	57526	ORTHOMCL1955
NP_001072896.1	780358	Q9NQL2	58528	ORTHOMCL1956
NP_001072896.1	780358	Q9HB90	64121	ORTHOMCL1956
NP_001016835.1	549589	Q9NQL2	58528	ORTHOMCL1956
NP_001016835.1	549589	Q9HB90	64121	ORTHOMCL1956
XP_012812458.1	549589	Q9NQL2	58528	ORTHOMCL1956
XP_012812458.1	549589	Q9HB90	64121	ORTHOMCL1956
NP_989227.1	394835	Q9H0I9	84076	ORTHOMCL1957
NP_989227.1	394835	P29401	7086	ORTHOMCL1957
NP_989227.1	394835	P51854	8277	ORTHOMCL1957
NP_001015866.1	548583	Q9H0I9	84076	ORTHOMCL1957
NP_001015866.1	548583	P29401	7086	ORTHOMCL1957
NP_001015866.1	548583	P51854	8277	ORTHOMCL1957
NP_001015784.1	548501	Q9BTZ2	10901	ORTHOMCL1958
NP_001015784.1	548501	Q6PKH6	NA	ORTHOMCL1958
NP_001015784.1	548501	P0CG22	NA	ORTHOMCL1958
XP_012817106.1	548501	Q9BTZ2	10901	ORTHOMCL1958
XP_012817106.1	548501	Q6PKH6	NA	ORTHOMCL1958
XP_012817106.1	548501	P0CG22	NA	ORTHOMCL1958
NP_001120265.1	100145318	Q9UDX4	266629	ORTHOMCL1959
NP_001120265.1	100145318	Q9UDX3	284904	ORTHOMCL1959
NP_001120265.1	100145318	B5MCN3	730005	ORTHOMCL1959
NP_001120265.1	100145318	O76054	23541	ORTHOMCL1959
XP_004910715.1	101733196	Q9NPD8	29089	ORTHOMCL1960
XP_031752729.1	101733196	Q9NPD8	29089	ORTHOMCL1960
XP_004910716.1	101733196	Q9NPD8	29089	ORTHOMCL1960
XP_004910714.1	101733196	Q9NPD8	29089	ORTHOMCL1960
NP_001017210.1	549964	Q9Y3A3	25843	ORTHOMCL1961
XP_031748547.1	549964	Q9Y3A3	25843	ORTHOMCL1961
XP_012825916.1	549964	Q9Y3A3	25843	ORTHOMCL1961
XP_031748546.1	549964	Q9Y3A3	25843	ORTHOMCL1961
NP_001008095.1	493457	Q9P2J3	55958	ORTHOMCL1962
NP_001008095.1	493457	Q9P2N7	90293	ORTHOMCL1962
XP_031746247.1	493457	Q9P2J3	55958	ORTHOMCL1962
XP_031746247.1	493457	Q9P2N7	90293	ORTHOMCL1962
XP_031746248.1	493457	Q9P2J3	55958	ORTHOMCL1962
XP_031746248.1	493457	Q9P2N7	90293	ORTHOMCL1962
NP_001006858.2	448622	Q9UEY8	120	ORTHOMCL1964
XP_031760865.1	448622	Q9UEY8	120	ORTHOMCL1964
XP_031760863.1	448622	Q9UEY8	120	ORTHOMCL1964
XP_031760864.1	448622	Q9UEY8	120	ORTHOMCL1964
NP_001120526.1	100145663	Q9P260	57614	ORTHOMCL1965
XP_012819764.1	100145663	Q9P260	57614	ORTHOMCL1965
XP_012819763.1	100145663	Q9P260	57614	ORTHOMCL1965
XP_012819765.1	100145663	Q9P260	57614	ORTHOMCL1965
XP_002932716.2	100488604	Q9H1N7	51000	ORTHOMCL1966
